,Meltpond_index,Latitude,Longtitude,b08_NIR,b04_red,b03_green,b02_blue,Depth[m],Time_sentinel,Time_ICESat,b08_NIR_left_neighbor,b04_red_left_neighbor,b03_green_left_neighbor,b02_blue_left_neighbor,b08_NIR_right_neighbor,b04_red_right_neighbor,b03_green_right_neighbor,b02_blue_right_neighbor
1040,87.0,81.90726562996355,-16.515842646610317,1151.0,3116.0,5620.0,6380.0,-1.02902088459923,2021-07-06 16:29:01,2021-07-06 16:08:15,1117.0,3094.0,5484.0,6148.0,1140.0,3136.0,5512.0,6072.0
1041,87.0,81.90735493986017,-16.515793395230833,1140.0,3136.0,5512.0,6072.0,-0.8218151251016422,2021-07-06 16:29:01,2021-07-06 16:08:15,1151.0,3116.0,5620.0,6380.0,1064.0,3056.0,5448.0,6028.0
1042,87.0,81.90745118354849,-16.51637848530381,1064.0,3056.0,5448.0,6028.0,-0.7403890949936133,2021-07-06 16:29:01,2021-07-06 16:08:15,1140.0,3136.0,5512.0,6072.0,1080.0,3034.0,5352.0,6104.0
1043,87.0,81.9075404935098,-16.516329238653483,1080.0,3034.0,5352.0,6104.0,-0.9057198219527556,2021-07-06 16:29:01,2021-07-06 16:08:15,1064.0,3056.0,5448.0,6028.0,1122.0,3028.0,5308.0,6036.0
1044,87.0,81.90762980346474,-16.516279990912608,1122.0,3028.0,5308.0,6036.0,-0.8966406820042023,2021-07-06 16:29:01,2021-07-06 16:08:15,1080.0,3034.0,5352.0,6104.0,1092.0,3014.0,5404.0,6052.0
1045,87.0,81.90763673643906,-16.516914348367173,1092.0,3014.0,5404.0,6052.0,-0.9449102895551752,2021-07-06 16:29:01,2021-07-06 16:08:15,1122.0,3028.0,5308.0,6036.0,1110.0,3060.0,5488.0,6088.0
1046,87.0,81.90772604646507,-16.516865106446485,1110.0,3060.0,5488.0,6088.0,-0.7785152484148071,2021-07-06 16:29:01,2021-07-06 16:08:15,1092.0,3014.0,5404.0,6052.0,1124.0,3134.0,5596.0,6312.0
1047,87.0,81.90781535648466,-16.516815863435347,1124.0,3134.0,5596.0,6312.0,-0.8443636323873822,2021-07-06 16:29:01,2021-07-06 16:08:15,1110.0,3060.0,5488.0,6088.0,1142.0,3236.0,5844.0,6508.0
1048,87.0,81.90790466649783,-16.516766619333715,1142.0,3236.0,5844.0,6508.0,-0.7827557030536019,2021-07-06 16:29:01,2021-07-06 16:08:15,1124.0,3134.0,5596.0,6312.0,1142.0,3236.0,5844.0,6508.0
1049,87.0,81.90791159872586,-16.51740099861144,1142.0,3236.0,5844.0,6508.0,-0.7984935252043014,2021-07-06 16:29:01,2021-07-06 16:08:15,1142.0,3236.0,5844.0,6508.0,1186.0,3306.0,5780.0,6488.0
1050,87.0,81.90800090881012,-16.517351760330552,1186.0,3306.0,5780.0,6488.0,-0.7315018765319893,2021-07-06 16:29:01,2021-07-06 16:08:15,1142.0,3236.0,5844.0,6508.0,1248.0,3480.0,5772.0,6444.0
1051,87.0,81.90809021888798,-16.517302520959216,1248.0,3480.0,5772.0,6444.0,-0.7410881111547954,2021-07-06 16:29:01,2021-07-06 16:08:15,1186.0,3306.0,5780.0,6488.0,1316.0,3470.0,5732.0,6312.0
1052,87.0,81.90817952895944,-16.51725328049746,1316.0,3470.0,5732.0,6312.0,-0.7198118273032895,2021-07-06 16:29:01,2021-07-06 16:08:15,1248.0,3480.0,5772.0,6444.0,1260.0,3566.0,5748.0,6260.0
1053,87.0,81.9081864604411,-16.517887681599746,1260.0,3566.0,5748.0,6260.0,-0.7539541204176292,2021-07-06 16:29:01,2021-07-06 16:08:15,1316.0,3470.0,5732.0,6312.0,1253.0,3446.0,5616.0,6172.0
1054,87.0,81.90827577058363,-16.517838446959242,1253.0,3446.0,5616.0,6172.0,-0.7462729482117482,2021-07-06 16:29:01,2021-07-06 16:08:15,1260.0,3566.0,5748.0,6260.0,1273.0,3446.0,5676.0,6280.0
1055,87.0,81.90836508071973,-16.517789211228372,1273.0,3446.0,5676.0,6280.0,-0.8397441029022688,2021-07-06 16:29:01,2021-07-06 16:08:15,1253.0,3446.0,5616.0,6172.0,1231.0,3368.0,5652.0,6072.0
1056,87.0,81.90845439084944,-16.51773997440708,1231.0,3368.0,5652.0,6072.0,-0.9176344521106586,2021-07-06 16:29:01,2021-07-06 16:08:15,1273.0,3446.0,5676.0,6280.0,1261.0,3480.0,5732.0,6268.0
1057,87.0,81.90846132158471,-16.51837439733537,1261.0,3480.0,5732.0,6268.0,-0.9610343449121664,2021-07-06 16:29:01,2021-07-06 16:08:15,1231.0,3368.0,5652.0,6072.0,1562.0,3692.0,5844.0,6332.0
1058,87.0,81.9085506317855,-16.518325166335895,1562.0,3692.0,5844.0,6332.0,-0.9068295555337232,2021-07-06 16:29:01,2021-07-06 16:08:15,1261.0,3480.0,5732.0,6268.0,1483.0,3416.0,5560.0,6172.0
1059,87.0,81.90863994197986,-16.518275934246045,1483.0,3416.0,5560.0,6172.0,-0.7668772342711194,2021-07-06 16:29:01,2021-07-06 16:08:15,1562.0,3692.0,5844.0,6332.0,1267.0,3174.0,5540.0,6080.0
1060,87.0,81.90873618215664,-16.518861145821603,1267.0,3174.0,5540.0,6080.0,-0.6296075487476318,2021-07-06 16:29:01,2021-07-06 16:08:15,1483.0,3416.0,5560.0,6172.0,1408.0,3364.0,5576.0,6260.0
1061,87.0,81.90882549241567,-16.518811918463733,1408.0,3364.0,5576.0,6260.0,-0.6005246051514007,2021-07-06 16:29:01,2021-07-06 16:08:15,1267.0,3174.0,5540.0,6080.0,1701.0,3670.0,5596.0,6264.0
1062,88.0,81.94430591750367,-16.586675570128694,1290.0,3452.0,5704.0,6176.0,-0.5602364509545088,2021-07-06 16:29:01,2021-07-06 16:08:15,3024.0,4852.0,6428.0,6560.0,1295.0,3436.0,5816.0,6304.0
1063,88.0,81.94439523582801,-16.586626869338623,1295.0,3436.0,5816.0,6304.0,-0.6122080860470502,2021-07-06 16:29:01,2021-07-06 16:08:15,1290.0,3452.0,5704.0,6176.0,1235.0,3090.0,5460.0,6128.0
1064,88.0,81.94440206085086,-16.58726416321027,1235.0,3090.0,5460.0,6128.0,-0.7299097407131019,2021-07-06 16:29:01,2021-07-06 16:08:15,1295.0,3436.0,5816.0,6304.0,1276.0,2952.0,5396.0,5940.0
1065,88.0,81.94449137924559,-16.58721546831364,1276.0,2952.0,5396.0,5940.0,-0.9164475892144262,2021-07-06 16:29:01,2021-07-06 16:08:15,1235.0,3090.0,5460.0,6128.0,1243.0,3240.0,5672.0,6324.0
1066,88.0,81.9445806976341,-16.587166772333664,1243.0,3240.0,5672.0,6324.0,-1.0112237843857632,2021-07-06 16:29:01,2021-07-06 16:08:15,1276.0,2952.0,5396.0,5940.0,1202.0,3372.0,5900.0,6416.0
1067,88.0,81.94467001601632,-16.587118075270336,1202.0,3372.0,5900.0,6416.0,-1.1471631757087415,2021-07-06 16:29:01,2021-07-06 16:08:15,1243.0,3240.0,5672.0,6324.0,1246.0,2890.0,5352.0,5832.0
1068,88.0,81.94467684028557,-16.58775539115636,1246.0,2890.0,5352.0,5832.0,-1.1733934117957094,2021-07-06 16:29:01,2021-07-06 16:08:15,1202.0,3372.0,5900.0,6416.0,1239.0,3192.0,5656.0,6340.0
1069,88.0,81.94476615873819,-16.587706699987006,1239.0,3192.0,5656.0,6340.0,-1.0017674746730725,2021-07-06 16:29:01,2021-07-06 16:08:15,1246.0,2890.0,5352.0,5832.0,1307.0,3242.0,5760.0,6224.0
1070,88.0,81.94485547718456,-16.587658007734333,1307.0,3242.0,5760.0,6224.0,-0.757293139177169,2021-07-06 16:29:01,2021-07-06 16:08:15,1239.0,3192.0,5656.0,6340.0,1370.0,3284.0,5452.0,5896.0
1071,89.0,81.92900274514808,-16.557027409753875,1746.0,4660.0,7032.0,7576.0,-0.7270864478899968,2021-07-06 16:29:01,2021-07-06 16:08:15,1480.0,3912.0,6036.0,6596.0,1299.0,3932.0,6416.0,7112.0
1072,89.0,81.92900961559837,-16.557663470966546,1299.0,3932.0,6416.0,7112.0,-0.7251876131389262,2021-07-06 16:29:01,2021-07-06 16:08:15,1746.0,4660.0,7032.0,7576.0,1528.0,4384.0,6816.0,7368.0
1073,89.0,81.92909893048784,-16.55761454479891,1528.0,4384.0,6816.0,7368.0,-0.7242440441448903,2021-07-06 16:29:01,2021-07-06 16:08:15,1299.0,3932.0,6416.0,7112.0,2154.0,4576.0,6864.0,7368.0
1074,89.0,81.92918824537095,-16.557565617544896,2154.0,4576.0,6864.0,7368.0,-0.6830530981378947,2021-07-06 16:29:01,2021-07-06 16:08:15,1528.0,4384.0,6816.0,7368.0,1399.0,3652.0,5776.0,6236.0
1075,89.0,81.92928442994756,-16.558152772351175,1399.0,3652.0,5776.0,6236.0,-0.6542272676015632,2021-07-06 16:29:01,2021-07-06 16:08:15,2154.0,4576.0,6864.0,7368.0,1386.0,3618.0,5772.0,6152.0
1076,89.0,81.92937374489506,-16.5581038498739,1386.0,3618.0,5772.0,6152.0,-0.7280791146197155,2021-07-06 16:29:01,2021-07-06 16:08:15,1399.0,3652.0,5776.0,6236.0,1367.0,3432.0,5732.0,6264.0
1077,89.0,81.92946305983621,-16.55805492631027,1367.0,3432.0,5732.0,6264.0,-0.7552485442400944,2021-07-06 16:29:01,2021-07-06 16:08:15,1386.0,3618.0,5772.0,6152.0,1187.0,3120.0,5680.0,6372.0
1078,89.0,81.92946992870841,-16.55869102444254,1187.0,3120.0,5680.0,6372.0,-0.7500022092324593,2021-07-06 16:29:01,2021-07-06 16:08:15,1367.0,3432.0,5732.0,6264.0,1189.0,3266.0,5760.0,6428.0
1079,89.0,81.92955924372029,-16.558642106742482,1189.0,3266.0,5760.0,6428.0,-0.7025771204565001,2021-07-06 16:29:01,2021-07-06 16:08:15,1187.0,3120.0,5680.0,6372.0,1187.0,3194.0,5552.0,6168.0
1080,89.0,81.9296485587258,-16.558593187956173,1187.0,3194.0,5552.0,6168.0,-0.7765101881932354,2021-07-06 16:29:01,2021-07-06 16:08:15,1189.0,3266.0,5760.0,6428.0,1168.0,3100.0,5508.0,6284.0
1081,89.0,81.92973787372505,-16.558544268083565,1168.0,3100.0,5508.0,6284.0,-0.8210189383450411,2021-07-06 16:29:01,2021-07-06 16:08:15,1187.0,3194.0,5552.0,6168.0,1146.0,3072.0,5540.0,6152.0
1082,89.0,81.9297447418466,-16.55918038815225,1146.0,3072.0,5540.0,6152.0,-0.9678945899196332,2021-07-06 16:29:01,2021-07-06 16:08:15,1168.0,3100.0,5508.0,6284.0,1155.0,3026.0,5596.0,6284.0
1083,89.0,81.9298340569165,-16.559131474143747,1155.0,3026.0,5596.0,6284.0,-0.9115637963539016,2021-07-06 16:29:01,2021-07-06 16:08:15,1146.0,3072.0,5540.0,6152.0,1189.0,3044.0,5580.0,6396.0
1084,89.0,81.92992337198008,-16.55908255904902,1189.0,3044.0,5580.0,6396.0,-0.922222882275618,2021-07-06 16:29:01,2021-07-06 16:08:15,1155.0,3026.0,5596.0,6284.0,1170.0,3002.0,5476.0,6336.0
1085,89.0,81.93001268703736,-16.55903364286807,1170.0,3002.0,5476.0,6336.0,-0.8581665132078204,2021-07-06 16:29:01,2021-07-06 16:08:15,1189.0,3044.0,5580.0,6396.0,1140.0,2826.0,5444.0,6180.0
1086,89.0,81.93001955440823,-16.559669784874615,1140.0,2826.0,5444.0,6180.0,-0.8556381119658469,2021-07-06 16:29:01,2021-07-06 16:08:15,1170.0,3002.0,5476.0,6336.0,1126.0,2772.0,5312.0,6180.0
1087,89.0,81.93010886953617,-16.559620874558302,1126.0,2772.0,5312.0,6180.0,-0.8734313353261546,2021-07-06 16:29:01,2021-07-06 16:08:15,1140.0,2826.0,5444.0,6180.0,1099.0,2776.0,5268.0,6080.0
1088,89.0,81.93019818465778,-16.55957196315582,1099.0,2776.0,5268.0,6080.0,-0.938917808931365,2021-07-06 16:29:01,2021-07-06 16:08:15,1126.0,2772.0,5312.0,6180.0,1097.0,2782.0,5240.0,5960.0
1089,89.0,81.93028749977312,-16.55952305066711,1097.0,2782.0,5240.0,5960.0,-1.0800948417345255,2021-07-06 16:29:01,2021-07-06 16:08:15,1099.0,2776.0,5268.0,6080.0,1008.0,2692.0,5052.0,5720.0
1090,89.0,81.93029436639326,-16.56015921461297,1008.0,2692.0,5052.0,5720.0,-1.0840036189130506,2021-07-06 16:29:01,2021-07-06 16:08:15,1097.0,2782.0,5240.0,5960.0,1120.0,2672.0,5260.0,5904.0
1091,89.0,81.93038368157923,-16.560110307989437,1120.0,2672.0,5260.0,5904.0,-1.0863449071299416,2021-07-06 16:29:01,2021-07-06 16:08:15,1008.0,2692.0,5052.0,5720.0,1234.0,2954.0,5624.0,6508.0
1092,89.0,81.93047299675887,-16.560061400279803,1234.0,2954.0,5624.0,6508.0,-0.913378391864496,2021-07-06 16:29:01,2021-07-06 16:08:15,1120.0,2672.0,5260.0,5904.0,1201.0,3160.0,5904.0,6712.0
1093,89.0,81.9305623119322,-16.560012491484027,1201.0,3160.0,5904.0,6712.0,-0.9522952368893018,2021-07-06 16:29:01,2021-07-06 16:08:15,1234.0,2954.0,5624.0,6508.0,1172.0,2918.0,5552.0,6304.0
1094,89.0,81.93056917780156,-16.560648677370622,1172.0,2918.0,5552.0,6304.0,-1.0081514204846016,2021-07-06 16:29:01,2021-07-06 16:08:15,1201.0,3160.0,5904.0,6712.0,1158.0,2960.0,5432.0,6140.0
1095,89.0,81.93065849304558,-16.560599774440526,1158.0,2960.0,5432.0,6140.0,-1.0386498111377802,2021-07-06 16:29:01,2021-07-06 16:08:15,1172.0,2918.0,5552.0,6304.0,1208.0,2942.0,5340.0,5908.0
1096,89.0,81.93074780828327,-16.560550870424382,1208.0,2942.0,5340.0,5908.0,-0.9923712965840096,2021-07-06 16:29:01,2021-07-06 16:08:15,1158.0,2960.0,5432.0,6140.0,1135.0,2862.0,5228.0,5796.0
1097,89.0,81.93084398863317,-16.561138173150855,1135.0,2862.0,5228.0,5796.0,-0.7991962287537814,2021-07-06 16:29:01,2021-07-06 16:08:15,1208.0,2942.0,5340.0,5908.0,1118.0,3004.0,5440.0,6060.0
1098,89.0,81.93093330393519,-16.56108927391486,1118.0,3004.0,5440.0,6060.0,-0.7234950261323694,2021-07-06 16:29:01,2021-07-06 16:08:15,1135.0,2862.0,5228.0,5796.0,1097.0,3110.0,5572.0,6268.0
1099,89.0,81.93102261923092,-16.561040373592817,1097.0,3110.0,5572.0,6268.0,-0.7973667803998252,2021-07-06 16:29:01,2021-07-06 16:08:15,1118.0,3004.0,5440.0,6060.0,1115.0,3216.0,5708.0,6444.0
1100,89.0,81.93102948352158,-16.561676596412422,1115.0,3216.0,5708.0,6444.0,-0.8563492597763744,2021-07-06 16:29:01,2021-07-06 16:08:15,1097.0,3110.0,5572.0,6268.0,1170.0,3298.0,5768.0,6548.0
1101,89.0,81.93111879888798,-16.56162770195703,1170.0,3298.0,5768.0,6548.0,-0.8873880513135397,2021-07-06 16:29:01,2021-07-06 16:08:15,1115.0,3216.0,5708.0,6444.0,1221.0,3406.0,5848.0,6480.0
1102,89.0,81.93120811424801,-16.561578806415714,1221.0,3406.0,5848.0,6480.0,-0.9315624194972592,2021-07-06 16:29:01,2021-07-06 16:08:15,1170.0,3298.0,5768.0,6548.0,1256.0,3478.0,5792.0,6348.0
1103,89.0,81.93129742960177,-16.56152990978841,1256.0,3478.0,5792.0,6348.0,-0.8279699376011246,2021-07-06 16:29:01,2021-07-06 16:08:15,1221.0,3406.0,5848.0,6480.0,1326.0,3652.0,5952.0,6572.0
1104,89.0,81.93130429314152,-16.562166154552568,1326.0,3652.0,5952.0,6572.0,-0.7609206533288572,2021-07-06 16:29:01,2021-07-06 16:08:15,1256.0,3478.0,5792.0,6348.0,1373.0,3736.0,6004.0,6580.0
1105,89.0,81.93139360856588,-16.56211726379247,1373.0,3736.0,6004.0,6580.0,-0.572790172174319,2021-07-06 16:29:01,2021-07-06 16:08:15,1326.0,3652.0,5952.0,6572.0,1417.0,3846.0,6088.0,6636.0
1106,89.0,81.93148292398398,-16.562068371946477,1417.0,3846.0,6088.0,6636.0,-0.4730751293036869,2021-07-06 16:29:01,2021-07-06 16:08:15,1373.0,3736.0,6004.0,6580.0,1457.0,3812.0,6052.0,6604.0
1107,89.0,81.93157223939575,-16.562019479014545,1457.0,3812.0,6052.0,6604.0,-0.4907698581849322,2021-07-06 16:29:01,2021-07-06 16:08:15,1417.0,3846.0,6088.0,6636.0,1546.0,4120.0,6332.0,6876.0
1108,89.0,81.9315791021845,-16.562655745724683,1546.0,4120.0,6332.0,6876.0,-0.6651438093034892,2021-07-06 16:29:01,2021-07-06 16:08:15,1457.0,3812.0,6052.0,6604.0,1490.0,4050.0,6148.0,6568.0
1109,89.0,81.9316684176669,-16.562606858660466,1490.0,4050.0,6148.0,6568.0,-0.7666152785743997,2021-07-06 16:29:01,2021-07-06 16:08:15,1546.0,4120.0,6332.0,6876.0,1658.0,4296.0,6352.0,6816.0
1110,89.0,81.93175773314302,-16.562557970510433,1658.0,4296.0,6352.0,6816.0,-0.5743794640417901,2021-07-06 16:29:01,2021-07-06 16:08:15,1490.0,4050.0,6148.0,6568.0,1805.0,4532.0,6624.0,7156.0
1111,89.0,81.9318470486128,-16.56250908127448,1805.0,4532.0,6624.0,7156.0,-0.558726633055664,2021-07-06 16:29:01,2021-07-06 16:08:15,1658.0,4296.0,6352.0,6816.0,1988.0,4496.0,6568.0,7048.0
1112,89.0,81.93185391065049,-16.56314536993205,1988.0,4496.0,6568.0,7048.0,-0.6105002670060985,2021-07-06 16:29:01,2021-07-06 16:08:15,1805.0,4532.0,6624.0,7156.0,1709.0,4052.0,6052.0,6420.0
1113,89.0,81.93194322619094,-16.563096486564376,1709.0,4052.0,6052.0,6420.0,-0.6631783644287017,2021-07-06 16:29:01,2021-07-06 16:08:15,1988.0,4496.0,6568.0,7048.0,1374.0,3518.0,5752.0,6288.0
1114,89.0,81.93203254172506,-16.56304760211091,1374.0,3518.0,5752.0,6288.0,-0.6947637683521211,2021-07-06 16:29:01,2021-07-06 16:08:15,1709.0,4052.0,6052.0,6420.0,1203.0,3288.0,5672.0,6264.0
1115,89.0,81.93212871853946,-16.563635027178,1203.0,3288.0,5672.0,6264.0,-0.6512179200390442,2021-07-06 16:29:01,2021-07-06 16:08:15,1374.0,3518.0,5752.0,6288.0,1180.0,3096.0,5384.0,5876.0
1116,89.0,81.9322180341379,-16.56358614750748,1180.0,3096.0,5384.0,5876.0,-0.7001146505049146,2021-07-06 16:29:01,2021-07-06 16:08:15,1203.0,3288.0,5672.0,6264.0,1180.0,3042.0,5276.0,5792.0
1117,89.0,81.93230734973005,-16.56353726675119,1180.0,3042.0,5276.0,5792.0,-0.7921004512589405,2021-07-06 16:29:01,2021-07-06 16:08:15,1180.0,3096.0,5384.0,5876.0,1142.0,3148.0,5644.0,6296.0
1118,89.0,81.93240352585136,-16.56412471746582,1142.0,3148.0,5644.0,6296.0,-0.8337130510695333,2021-07-06 16:29:01,2021-07-06 16:08:15,1180.0,3042.0,5276.0,5792.0,1276.0,3600.0,6168.0,6756.0
1119,89.0,81.9324928415078,-16.56407584149311,1276.0,3600.0,6168.0,6756.0,-0.6969009671113282,2021-07-06 16:29:01,2021-07-06 16:08:15,1142.0,3148.0,5644.0,6296.0,1376.0,4164.0,6528.0,7388.0
1120,89.0,81.93258215715798,-16.564026964434664,1376.0,4164.0,6528.0,7388.0,-0.6593717086129611,2021-07-06 16:29:01,2021-07-06 16:08:15,1276.0,3600.0,6168.0,6756.0,1250.0,3850.0,6352.0,7088.0
1121,89.0,81.93258901686531,-16.56466331198756,1250.0,3850.0,6352.0,7088.0,-0.6581930069594634,2021-07-06 16:29:01,2021-07-06 16:08:15,1376.0,4164.0,6528.0,7388.0,1345.0,3894.0,6460.0,7084.0
1122,89.0,81.93267833258606,-16.564614440798913,1345.0,3894.0,6460.0,7084.0,-0.7288051634470666,2021-07-06 16:29:01,2021-07-06 16:08:15,1250.0,3850.0,6352.0,7088.0,1355.0,4116.0,6500.0,7144.0
1123,89.0,81.93276764830053,-16.564565568524603,1355.0,4116.0,6500.0,7144.0,-0.8186484707472355,2021-07-06 16:29:01,2021-07-06 16:08:15,1345.0,3894.0,6460.0,7084.0,1508.0,4060.0,6492.0,6960.0
1124,89.0,81.9328569640087,-16.564516695164606,1508.0,4060.0,6492.0,6960.0,-0.8741064111804135,2021-07-06 16:29:01,2021-07-06 16:08:15,1355.0,4116.0,6500.0,7144.0,1308.0,3636.0,6092.0,6684.0
1125,89.0,81.93286382296479,-16.5651530646702,1308.0,3636.0,6092.0,6684.0,-0.7854978765071773,2021-07-06 16:29:01,2021-07-06 16:08:15,1508.0,4060.0,6492.0,6960.0,1344.0,3806.0,6136.0,6884.0
1126,89.0,81.93295313874357,-16.565104197180514,1344.0,3806.0,6136.0,6884.0,-0.7474217660928766,2021-07-06 16:29:01,2021-07-06 16:08:15,1308.0,3636.0,6092.0,6684.0,1524.0,3986.0,6292.0,6992.0
1127,89.0,81.93304245451606,-16.565055328605244,1524.0,3986.0,6292.0,6992.0,-0.6867094432014766,2021-07-06 16:29:01,2021-07-06 16:08:15,1344.0,3806.0,6136.0,6884.0,1830.0,4528.0,6616.0,7256.0
1128,90.0,81.92996310639613,-16.553201051555824,4176.0,6184.0,7260.0,7660.0,-0.7297432175035801,2021-07-06 16:29:01,2021-07-06 16:08:15,1351.0,3822.0,6176.0,6712.0,2021.0,4264.0,6192.0,6692.0
1129,90.0,81.93005242074074,-16.55315207047637,2021.0,4264.0,6192.0,6692.0,-0.7860380688136978,2021-07-06 16:29:01,2021-07-06 16:08:15,4176.0,6184.0,7260.0,7660.0,2606.0,4584.0,6416.0,6788.0
1130,90.0,81.93005929718919,-16.553788210520615,2606.0,4584.0,6416.0,6788.0,-0.8154250730564723,2021-07-06 16:29:01,2021-07-06 16:08:15,2021.0,4264.0,6192.0,6692.0,1362.0,3480.0,5744.0,6324.0
1131,90.0,81.9301486116046,-16.553739235304192,1362.0,3480.0,5744.0,6324.0,-0.8516154952034112,2021-07-06 16:29:01,2021-07-06 16:08:15,2606.0,4584.0,6416.0,6788.0,1313.0,2970.0,5388.0,6080.0
1132,90.0,81.93023792601362,-16.553690259000174,1313.0,2970.0,5388.0,6080.0,-0.9231797114770746,2021-07-06 16:29:01,2021-07-06 16:08:15,1362.0,3480.0,5744.0,6324.0,1203.0,2772.0,5120.0,5704.0
1133,90.0,81.93032724041633,-16.553641281608535,1203.0,2772.0,5120.0,5704.0,-0.9709471548264614,2021-07-06 16:29:01,2021-07-06 16:08:15,1313.0,2970.0,5388.0,6080.0,1194.0,3004.0,5284.0,5812.0
1134,90.0,81.93033411611437,-16.554277443593033,1194.0,3004.0,5284.0,5812.0,-0.9971110235234864,2021-07-06 16:29:01,2021-07-06 16:08:15,1203.0,2772.0,5120.0,5704.0,1259.0,2858.0,5236.0,5904.0
1135,90.0,81.93042343058784,-16.554228472064963,1259.0,2858.0,5236.0,5904.0,-1.0004511604822195,2021-07-06 16:29:01,2021-07-06 16:08:15,1194.0,3004.0,5284.0,5812.0,1184.0,2788.0,5244.0,6044.0
1136,90.0,81.93051274505491,-16.554179499449372,1184.0,2788.0,5244.0,6044.0,-0.9070177783775716,2021-07-06 16:29:01,2021-07-06 16:08:15,1259.0,2858.0,5236.0,5904.0,1126.0,2812.0,5360.0,6112.0
1137,90.0,81.93060205951573,-16.554130525746128,1126.0,2812.0,5360.0,6112.0,-0.8425906935017117,2021-07-06 16:29:01,2021-07-06 16:08:15,1184.0,2788.0,5244.0,6044.0,1222.0,3068.0,5592.0,6176.0
1138,90.0,81.9306089344633,-16.554766709672336,1222.0,3068.0,5592.0,6176.0,-0.7968910817390089,2021-07-06 16:29:01,2021-07-06 16:08:15,1126.0,2812.0,5360.0,6112.0,1234.0,3156.0,5512.0,6072.0
1139,90.0,81.93069824899482,-16.554717741833276,1234.0,3156.0,5512.0,6072.0,-0.7267616260490726,2021-07-06 16:29:01,2021-07-06 16:08:15,1222.0,3068.0,5592.0,6176.0,1271.0,3200.0,5420.0,6124.0
1140,90.0,81.93078756352004,-16.55466877290664,1271.0,3200.0,5420.0,6124.0,-0.6579843773256137,2021-07-06 16:29:01,2021-07-06 16:08:15,1234.0,3156.0,5512.0,6072.0,1378.0,3568.0,5992.0,6576.0
1141,90.0,81.93087687803892,-16.55461980289249,1378.0,3568.0,5992.0,6576.0,-0.6439214226158206,2021-07-06 16:29:01,2021-07-06 16:08:15,1271.0,3200.0,5420.0,6124.0,1486.0,3832.0,5964.0,6580.0
1142,90.0,81.93088375223596,-16.55525600876185,1486.0,3832.0,5964.0,6580.0,-0.6200990368390943,2021-07-06 16:29:01,2021-07-06 16:08:15,1378.0,3568.0,5992.0,6576.0,1672.0,4180.0,6316.0,6988.0
1143,91.0,81.88202945889785,-16.46175900513446,2492.0,4460.0,6052.0,6260.0,-0.6481183083802846,2021-07-06 16:29:01,2021-07-06 16:08:15,1673.0,4148.0,6176.0,6620.0,1382.0,3218.0,5224.0,5528.0
1144,91.0,81.88211876225482,-16.461709317980493,1382.0,3218.0,5224.0,5528.0,-0.7936456727329265,2021-07-06 16:29:01,2021-07-06 16:08:15,2492.0,4460.0,6052.0,6260.0,1479.0,3144.0,4956.0,5456.0
1145,91.0,81.88212577899955,-16.46234164797732,1479.0,3144.0,4956.0,5456.0,-0.9297555439846252,2021-07-06 16:29:01,2021-07-06 16:08:15,1382.0,3218.0,5224.0,5528.0,1232.0,2638.0,4652.0,5256.0
1146,91.0,81.88221508242817,-16.462291966591756,1232.0,2638.0,4652.0,5256.0,-1.04995899632679,2021-07-06 16:29:01,2021-07-06 16:08:15,1479.0,3144.0,4956.0,5456.0,1142.0,2532.0,4752.0,5436.0
1147,91.0,81.88230438585025,-16.462242284109514,1142.0,2532.0,4752.0,5436.0,-1.24966199318653,2021-07-06 16:29:01,2021-07-06 16:08:15,1232.0,2638.0,4652.0,5256.0,1117.0,2400.0,4552.0,5268.0
1148,91.0,81.88239368926577,-16.462192600530564,1117.0,2400.0,4552.0,5268.0,-1.294364236687447,2021-07-06 16:29:01,2021-07-06 16:08:15,1142.0,2532.0,4752.0,5436.0,1121.0,2478.0,4712.0,5408.0
1149,91.0,81.88240070526956,-16.46282495222002,1121.0,2478.0,4712.0,5408.0,-1.2983439165792685,2021-07-06 16:29:01,2021-07-06 16:08:15,1117.0,2400.0,4552.0,5268.0,1137.0,2402.0,4628.0,5240.0
1150,91.0,81.88249000875673,-16.46277527440999,1137.0,2402.0,4628.0,5240.0,-1.2823265258720022,2021-07-06 16:29:01,2021-07-06 16:08:15,1121.0,2478.0,4712.0,5408.0,1131.0,2466.0,4796.0,5512.0
1151,91.0,81.8825793122374,-16.4627255955033,1131.0,2466.0,4796.0,5512.0,-1.0606324130416005,2021-07-06 16:29:01,2021-07-06 16:08:15,1137.0,2402.0,4628.0,5240.0,1138.0,2574.0,4816.0,5632.0
1152,91.0,81.88266861571151,-16.46267591549998,1138.0,2574.0,4816.0,5632.0,-0.9737657663686462,2021-07-06 16:29:01,2021-07-06 16:08:15,1131.0,2466.0,4796.0,5512.0,1168.0,2716.0,4976.0,5632.0
1153,91.0,81.88267563097426,-16.463308288883443,1168.0,2716.0,4976.0,5632.0,-0.9384246603157712,2021-07-06 16:29:01,2021-07-06 16:08:15,1138.0,2574.0,4816.0,5632.0,1167.0,2844.0,5040.0,5652.0
1154,91.0,81.88276493452,-16.463258614649572,1167.0,2844.0,5040.0,5652.0,-0.875981999482933,2021-07-06 16:29:01,2021-07-06 16:08:15,1168.0,2716.0,4976.0,5632.0,1200.0,2916.0,5080.0,5652.0
