Meltpond index,Latitude,Longtitude,b08 (NIR),b02 (red),b03 (green),b04 (blue),Depth [m],Sentinel Time,IceSat Time,Zenith,Apparent Zenith
1.0,79.81870212801444,-101.740641422898,2064.0,3421.0,5147.0,6151.0,-1.1467915841739564,2021-07-07 21:50:49,2021-07-07 21:54:19,60.50118985530443,60.471650406505894
1.0,79.818791577544,-101.7406130644028,2553.0,3962.0,5157.0,6343.0,-1.0680668025488649,2021-07-07 21:50:49,2021-07-07 21:54:19,60.501253087622075,60.47171356387473
1.0,79.81888102707059,-101.7405847054067,4977.0,6393.0,7166.0,8208.0,-0.9575998630554012,2021-07-07 21:50:49,2021-07-07 21:54:19,60.50131631998017,60.47177672128369
1.0,79.81897047659415,-101.7405563459097,6316.0,7932.0,8190.0,8872.0,-0.9150641305402528,2021-07-07 21:50:49,2021-07-07 21:54:19,60.501379552378694,60.47183987873274
2.0,79.9103525084701,-102.18532382759612,3979.0,5447.0,6688.0,7703.0,-0.8697686124209416,2021-07-07 21:50:49,2021-07-07 21:54:19,60.504232231912354,60.47468917668492
2.0,79.91035683959231,-102.18583451883038,3373.0,4757.0,6431.0,7753.0,-0.9335238863191512,2021-07-07 21:50:49,2021-07-07 21:54:19,60.504168852682604,60.474625872591524
2.0,79.91044632550057,-102.18580980329637,2565.0,4250.0,6145.0,7459.0,-1.0451989813138174,2021-07-07 21:50:49,2021-07-07 21:54:19,60.50423216202503,60.47468910688045
2.0,79.91053581140643,-102.18578508732172,2082.0,3473.0,5521.0,6835.0,-1.236649958102388,2021-07-07 21:50:49,2021-07-07 21:54:19,60.50429547140765,60.474752341209225
2.0,79.91062529730989,-102.1857603709064,1580.0,2897.0,5294.0,6809.0,-1.5969392570632013,2021-07-07 21:50:49,2021-07-07 21:54:19,60.50435878083043,60.474815575577836
2.0,79.910714783211,-102.18573565405042,1614.0,3069.0,5253.0,6703.0,-1.84928389262786,2021-07-07 21:50:49,2021-07-07 21:54:19,60.504422090293424,60.474878809986336
2.0,79.91071911370474,-102.18624636360876,1587.0,2628.0,4861.0,6250.0,-1.9096743082007983,2021-07-07 21:50:49,2021-07-07 21:54:19,60.50435871126463,60.47481550609451
2.0,79.91080859964262,-102.18622165078312,1657.0,2699.0,4792.0,6170.0,-2.06031192187921,2021-07-07 21:50:49,2021-07-07 21:54:19,60.50442202080836,60.47487874058365
2.0,79.91089808557814,-102.18619693751688,1776.0,3111.0,5355.0,6785.0,-1.66513499497282,2021-07-07 21:50:49,2021-07-07 21:54:19,60.50448533039233,60.474941975112685
2.0,79.91098757151124,-102.18617222381,1992.0,3565.0,5952.0,7401.0,-1.211368079761433,2021-07-07 21:50:49,2021-07-07 21:54:19,60.50454864001644,60.47500520968153
2.0,79.9110813873072,-102.18665823754615,3251.0,5072.0,6617.0,7658.0,-0.8061361015919167,2021-07-07 21:50:49,2021-07-07 21:54:19,60.50454857085292,60.475005140600004
2.0,79.91117087327473,-102.18663352742936,5270.0,6984.0,7759.0,8577.0,-0.4986022657959646,2021-07-07 21:50:49,2021-07-07 21:54:19,60.50461188059802,60.47506837528941
2.0,79.91126035923989,-102.18660881687198,6067.0,7715.0,8066.0,8802.0,-0.3903298301946981,2021-07-07 21:50:49,2021-07-07 21:54:19,60.50467519038331,60.47513161001868
3.0,79.8779681544677,-102.14551035707984,4172.0,6065.0,7096.0,8089.0,-0.4980492626708044,2021-07-07 21:50:49,2021-07-07 21:54:19,60.48767213819386,60.45814870532949
3.0,79.87805763743457,-102.1454853695753,2449.0,4032.0,5824.0,7092.0,-0.655014521027288,2021-07-07 21:50:49,2021-07-07 21:54:19,60.48773542924905,60.458211921426994
3.0,79.87806202938197,-102.14599443112408,3407.0,4502.0,6181.0,7207.0,-0.6746845298407806,2021-07-07 21:50:49,2021-07-07 21:54:19,60.48767203186767,60.45814859912923
3.0,79.87815151238605,-102.14596944761692,2047.0,2959.0,4444.0,5677.0,-0.799354336229302,2021-07-07 21:50:49,2021-07-07 21:54:19,60.487735323003776,60.45821181530755
3.0,79.87824099538769,-102.14594446366576,1484.0,2172.0,3993.0,5494.0,-1.2182909838381375,2021-07-07 21:50:49,2021-07-07 21:54:19,60.48779861418012,60.45827503152577
3.0,79.87833047838691,-102.1459194792706,1534.0,2121.0,3963.0,5462.0,-1.7630920356520807,2021-07-07 21:50:49,2021-07-07 21:54:19,60.487861905396734,60.45833824778394
3.0,79.87841996138368,-102.1458944944314,1563.0,2142.0,3949.0,5433.0,-1.7344867595292948,2021-07-07 21:50:49,2021-07-07 21:54:19,60.48792519665358,60.458401464081994
3.0,79.87842435270692,-102.1464035741906,1576.0,2246.0,4205.0,5704.0,-1.428170369433537,2021-07-07 21:50:49,2021-07-07 21:54:19,60.48786179947329,60.45833814198595
3.0,79.87851383574088,-102.14637859334918,1535.0,2282.0,4285.0,5943.0,-0.5178837941232837,2021-07-07 21:50:49,2021-07-07 21:54:19,60.48792509081103,60.4584013583648
3.0,79.87860331877236,-102.14635361206376,1540.0,2437.0,4649.0,6310.0,-0.4031078402699344,2021-07-07 21:50:49,2021-07-07 21:54:19,60.487988382189,60.45846457478356
3.0,79.87869280180146,-102.14632863033437,1577.0,2813.0,4960.0,6662.0,-0.3851917683096825,2021-07-07 21:50:49,2021-07-07 21:54:19,60.488051673607245,60.45852779124227
4.0,79.85149926858868,-102.11304243014968,5079.0,6981.0,7929.0,8854.0,-0.5128226521828216,2021-07-07 21:50:49,2021-07-07 21:54:19,60.474160265322446,60.44465282851289
4.0,79.8515887491576,-102.1130172259605,3083.0,5219.0,7008.0,8363.0,-0.7582318100630432,2021-07-07 21:50:49,2021-07-07 21:54:19,60.474223541437226,60.44471602974829
4.0,79.85168267127004,-102.11349975927406,1813.0,3993.0,6553.0,8116.0,-0.9950102055365192,2021-07-07 21:50:49,2021-07-07 21:54:19,60.474223405365755,60.444715893837845
4.0,79.85177215187396,-102.11347455860913,1870.0,4026.0,6568.0,8102.0,-1.0754015010609992,2021-07-07 21:50:49,2021-07-07 21:54:19,60.47428668160181,60.44477909519409
4.0,79.8518616324754,-102.11344935749752,1812.0,4075.0,6480.0,8147.0,-1.224897273544018,2021-07-07 21:50:49,2021-07-07 21:54:19,60.47434995787816,60.4448422965903
4.0,79.85195111307439,-102.11342415593916,1716.0,3576.0,6101.0,7820.0,-1.435358825633088,2021-07-07 21:50:49,2021-07-07 21:54:19,60.47441323419484,60.444905498026515
4.0,79.85195555395977,-102.11393190758903,1612.0,2960.0,5443.0,7373.0,-1.5592220804599748,2021-07-07 21:50:49,2021-07-07 21:54:19,60.47434982212883,60.44484216100162
4.0,79.85204503459624,-102.113906710002,1658.0,3186.0,5717.0,7554.0,-1.6197732177465365,2021-07-07 21:50:49,2021-07-07 21:54:19,60.47441309852647,60.44490536251869
4.0,79.85213451523022,-102.11388151196832,2227.0,4041.0,6256.0,7996.0,-0.9744665389387386,2021-07-07 21:50:49,2021-07-07 21:54:19,60.4744763749644,60.44496856407572
4.0,79.85222399586172,-102.11385631348796,2567.0,4763.0,6499.0,8023.0,-0.6671959477269285,2021-07-07 21:50:49,2021-07-07 21:54:19,60.474539651442626,60.44503176567272
4.0,79.85231347649075,-102.1138311145609,2005.0,3678.0,5972.0,7591.0,-0.6245970932405498,2021-07-07 21:50:49,2021-07-07 21:54:19,60.47460292796116,60.44509496730968
4.0,79.85231791675544,-102.11433888433014,2778.0,4517.0,6378.0,7699.0,-0.6282225276649226,2021-07-07 21:50:49,2021-07-07 21:54:19,60.474539516096385,60.445031630486646
4.0,79.85240739742197,-102.11431368937475,4386.0,5844.0,6975.0,8029.0,-0.6454872420524906,2021-07-07 21:50:49,2021-07-07 21:54:19,60.4746027926959,60.4450948322045
5.0,79.82458238155786,-102.07998081351208,1615.0,2750.0,4958.0,6512.0,-0.4563208074754151,2021-07-07 21:50:49,2021-07-07 21:54:19,60.460455743436,60.43096451753637
5.0,79.82458687347814,-102.08048719909203,1627.0,2936.0,5272.0,6917.0,-0.5315633571517973,2021-07-07 21:50:49,2021-07-07 21:54:19,60.460392315966956,60.430901165063986
5.0,79.82467635161618,-102.08046177976011,1603.0,2959.0,5404.0,6990.0,-1.0066973765641678,2021-07-07 21:50:49,2021-07-07 21:54:19,60.46045557689591,60.43096435119319
5.0,79.82476582975167,-102.08043635997883,1648.0,3010.0,5405.0,7005.0,-1.3563179776611654,2021-07-07 21:50:49,2021-07-07 21:54:19,60.46051883786521,60.431027537362404
5.0,79.82485530788469,-102.08041093974816,1694.0,3270.0,5580.0,7154.0,-1.1094710812522763,2021-07-07 21:50:49,2021-07-07 21:54:19,60.46058209887489,60.43109072357168
5.0,79.8249447860152,-102.08038551906807,2551.0,4169.0,6030.0,7475.0,-0.8750417499596086,2021-07-07 21:50:49,2021-07-07 21:54:19,60.46064535992493,60.431153909820985
5.0,79.82494927731838,-102.0808919226726,2865.0,4364.0,6237.0,7551.0,-0.7136433000934913,2021-07-07 21:50:49,2021-07-07 21:54:19,60.46058193265722,60.431090557550554
5.0,79.82503875548664,-102.0808665059371,5327.0,7244.0,7595.0,8482.0,-0.5581760372149642,2021-07-07 21:50:49,2021-07-07 21:54:19,60.46064519378829,60.431153743880785
6.0,79.8115488224094,-102.06457537045335,4457.0,5982.0,7270.0,8451.0,-0.5717902387363307,2021-07-07 21:50:49,2021-07-07 21:54:19,60.45375149200851,60.42426819164369
6.0,79.8116382993483,-102.06454984610065,3678.0,5216.0,6508.0,7776.0,-0.5976105843072436,2021-07-07 21:50:49,2021-07-07 21:54:19,60.45381474555906,60.424331370432924
6.0,79.81172777628467,-102.06452432129726,2043.0,3108.0,5126.0,6420.0,-0.783441878028761,2021-07-07 21:50:49,2021-07-07 21:54:19,60.45387799914999,60.42439454926222
6.0,79.81181725321848,-102.0644987960432,1716.0,2652.0,4477.0,5944.0,-1.0164066534046674,2021-07-07 21:50:49,2021-07-07 21:54:19,60.45394125278129,60.42445772813154
6.0,79.81182176875936,-102.06500454698757,1859.0,3305.0,5384.0,6763.0,-1.0908604483268554,2021-07-07 21:50:49,2021-07-07 21:54:19,60.453877818129264,60.424394368455445
6.0,79.81191124573114,-102.06497902566518,2275.0,3783.0,5827.0,7205.0,-1.094322580873688,2021-07-07 21:50:49,2021-07-07 21:54:19,60.45394107184168,60.424457547405794
6.0,79.81200072270036,-102.0649535038922,3329.0,5045.0,6739.0,7999.0,-0.935725665234718,2021-07-07 21:50:49,2021-07-07 21:54:19,60.45400432559447,60.42452072639618
6.0,79.81209019966705,-102.06492798166856,5302.0,7002.0,7615.0,8573.0,-0.6335361129751129,2021-07-07 21:50:49,2021-07-07 21:54:19,60.454067579387655,60.42458390542663
7.0,79.78039021991789,-102.02650826132891,3923.0,5092.0,5969.0,7140.0,-0.6575604838386487,2021-07-07 21:50:49,2021-07-07 21:54:19,60.437915387379896,60.40845079529636
7.0,79.78047969396015,-102.02648248677012,1899.0,2936.0,4828.0,6075.0,-0.5973383731654108,2021-07-07 21:50:49,2021-07-07 21:54:19,60.43797862326568,60.408513956512465
7.0,79.78048426749154,-102.02698668632468,2050.0,3273.0,5027.0,6248.0,-0.6784433837950588,2021-07-07 21:50:49,2021-07-07 21:54:19,60.43791517096002,60.40845057913204
7.0,79.78057374157208,-102.02696091566702,1557.0,2720.0,4588.0,5940.0,-0.9504669535230852,2021-07-07 21:50:49,2021-07-07 21:54:19,60.43797840692698,60.408513740429214
7.0,79.78066321565007,-102.02693514455572,1780.0,2920.0,4765.0,6064.0,-1.3325540569756684,2021-07-07 21:50:49,2021-07-07 21:54:19,60.43804164293441,60.40857690176654
7.0,79.78075268972545,-102.0269093729908,2720.0,3930.0,5563.0,6724.0,-1.2427040768670694,2021-07-07 21:50:49,2021-07-07 21:54:19,60.43810487898227,60.40864006314396
8.0,79.72872319029833,-101.96449144769092,3260.0,5040.0,6366.0,7777.0,-0.956759807520865,2021-07-07 21:50:49,2021-07-07 21:54:19,60.41159925260663,60.3821657104445
8.0,79.72881265954304,-101.96446527124526,2168.0,3417.0,5662.0,7174.0,-1.345799909405816,2021-07-07 21:50:49,2021-07-07 21:54:19,60.41166245919692,60.38222884251698
8.0,79.72881732763673,-101.96496693358976,1824.0,2932.0,5638.0,7162.0,-1.3197115171946212,2021-07-07 21:50:49,2021-07-07 21:54:19,60.411598977773494,60.382165435935384
8.0,79.7289067969203,-101.96494076099547,2074.0,3754.0,5800.0,7206.0,-1.2133487946998385,2021-07-07 21:50:49,2021-07-07 21:54:19,60.41166218444518,60.38222856808915
8.0,79.7289962662012,-101.96491458794286,4025.0,5532.0,6906.0,8074.0,-0.9528699930483536,2021-07-07 21:50:49,2021-07-07 21:54:19,60.41172539115739,60.382291700283126
9.0,79.57951659164017,-101.78861526734264,4282.0,5871.0,6950.0,8040.0,-0.6780901852558369,2021-07-07 21:50:49,2021-07-07 21:54:19,60.335788890380286,60.30644452333662
9.0,79.57960604673157,-101.78858798089868,1934.0,3688.0,5604.0,6908.0,-0.7150424540586768,2021-07-07 21:50:49,2021-07-07 21:54:19,60.33585201200209,60.30650757087647
9.0,79.57969550182005,-101.78856069398364,1655.0,2897.0,4857.0,6261.0,-0.7887957195738344,2021-07-07 21:50:49,2021-07-07 21:54:19,60.33591513366475,60.30657061845683
9.0,79.57978495690564,-101.7885334065976,1655.0,2660.0,4505.0,5626.0,-0.8817569581109233,2021-07-07 21:50:49,2021-07-07 21:54:19,60.335978255368225,60.30663366607769
9.0,79.57978989299954,-101.78902789054304,1669.0,3095.0,5239.0,6601.0,-1.0009917930505103,2021-07-07 21:50:49,2021-07-07 21:54:19,60.335914689761466,60.306570175074526
9.0,79.57987934812557,-101.7890006068699,1911.0,3269.0,5458.0,6969.0,-1.1288141452142075,2021-07-07 21:50:49,2021-07-07 21:54:19,60.33597781154682,60.30663322277718
9.0,79.57996880324866,-101.78897332272577,2684.0,4453.0,6220.0,7463.0,-1.06063613757255,2021-07-07 21:50:49,2021-07-07 21:54:19,60.33604093337301,60.30669627052033
9.0,79.58005825836888,-101.7889460381106,5227.0,6805.0,7595.0,8432.0,-0.8533698531386271,2021-07-07 21:50:49,2021-07-07 21:54:19,60.33610405524004,60.306759318303996
10.0,79.99632920503834,-101.94934174814456,2537.0,4039.0,6010.0,7480.0,-0.4675271528868103,2021-07-07 21:50:49,2021-07-07 21:54:19,60.59241068590525,60.562762817463195
10.0,79.99642336676654,-101.94982965260913,1713.0,2862.0,5161.0,6743.0,-0.5156878121494395,2021-07-07 21:50:49,2021-07-07 21:54:19,60.59241066274108,60.56276279432663
10.0,79.99651283333026,-101.94980263100712,1581.0,2514.0,4572.0,6023.0,-0.7038938643915886,2021-07-07 21:50:49,2021-07-07 21:54:19,60.592473994872705,60.56282605097887
10.0,79.99660229989122,-101.94977560891935,1505.0,2371.0,4258.0,5629.0,-0.7843249979060034,2021-07-07 21:50:49,2021-07-07 21:54:19,60.5925373270444,60.56288930767084
10.0,79.99669176644947,-101.9497485863458,1534.0,2335.0,4368.0,5908.0,-0.7820133350568653,2021-07-07 21:50:49,2021-07-07 21:54:19,60.59260065925618,60.56295256440256
10.0,79.99678592758909,-101.95023651207616,1545.0,2439.0,4503.0,6061.0,-0.8190325816222821,2021-07-07 21:50:49,2021-07-07 21:54:19,60.59260063649328,60.562952541666796
10.0,79.99687539418471,-101.95020949307586,1539.0,2491.0,4593.0,6112.0,-0.698573891599476,2021-07-07 21:50:49,2021-07-07 21:54:19,60.59266396882575,60.56301579851878
10.0,79.99696486077758,-101.95018247358986,1518.0,2675.0,4851.0,6353.0,-0.5555708694313306,2021-07-07 21:50:49,2021-07-07 21:54:19,60.59272730119828,60.56307905541048
10.0,79.99705432736772,-101.9501554536181,1594.0,2771.0,4967.0,6430.0,-0.4425748569737974,2021-07-07 21:50:49,2021-07-07 21:54:19,60.5927906336109,60.563142312341945
10.0,79.99705902128848,-101.9506704165284,1700.0,3009.0,5257.0,6616.0,-0.4236530311723692,2021-07-07 21:50:49,2021-07-07 21:54:19,60.59272727875608,60.56307903299503
10.0,79.99714848791872,-101.95064340061602,1741.0,3249.0,5569.0,6811.0,-0.3984481341080085,2021-07-07 21:50:49,2021-07-07 21:54:19,60.5927906112493,60.56314229000699
10.0,79.99723795454622,-101.95061638421792,2000.0,3417.0,5479.0,7049.0,-0.4478417651929212,2021-07-07 21:50:49,2021-07-07 21:54:19,60.59285394378259,60.56320554705869
10.0,79.99732742117098,-101.95058936733412,2454.0,4352.0,5943.0,7121.0,-0.5028996120710889,2021-07-07 21:50:49,2021-07-07 21:54:19,60.59291727635595,60.56326880415013
10.0,79.99741688779301,-101.9505623499646,4283.0,5693.0,6708.0,7832.0,-0.5612735102109088,2021-07-07 21:50:49,2021-07-07 21:54:19,60.5929806089694,60.563332061281315
10.0,79.99742158109319,-101.95107733154164,4979.0,6011.0,6736.0,7928.0,-0.5692273012281794,2021-07-07 21:50:49,2021-07-07 21:54:19,60.59291725431502,60.56326878213547
11.0,79.85090012216817,-102.11722800212684,4770.0,6563.0,7437.0,8675.0,-0.6113105740652031,2021-07-07 21:50:49,2021-07-07 21:54:19,60.4732113338853,60.44370501998362
11.0,79.85098960306976,-102.11720283596536,2726.0,4332.0,6214.0,7786.0,-1.0715786566133232,2021-07-07 21:50:49,2021-07-07 21:54:19,60.473274610035304,60.44376822125845
11.0,79.85107908396888,-102.11717766935782,1827.0,2903.0,5335.0,7166.0,-1.2482022232967052,2021-07-07 21:50:49,2021-07-07 21:54:19,60.47333788622561,60.443831422573254
11.0,79.85116856486553,-102.1171525023042,1767.0,2875.0,5266.0,7224.0,-1.2973066448818185,2021-07-07 21:50:49,2021-07-07 21:54:19,60.47340116245621,60.443894623928024
11.0,79.8511730000088,-102.11766021688555,1756.0,3186.0,5665.0,7451.0,-1.1557742831655926,2021-07-07 21:50:49,2021-07-07 21:54:19,60.47333775028677,60.44383128679527
11.0,79.85126248094292,-102.11763505380328,1895.0,3736.0,6068.0,7686.0,-0.6857547875769264,2021-07-07 21:50:49,2021-07-07 21:54:19,60.47340102659836,60.44389448823094
11.0,79.85135196187454,-102.11760989027498,3284.0,5185.0,6999.0,8303.0,-0.3998580966601447,2021-07-07 21:50:49,2021-07-07 21:54:19,60.47346430295025,60.44395768970656
12.0,79.80177922633627,-102.0572157194626,4356.0,5672.0,6672.0,7762.0,-0.3327645202490173,2021-07-07 21:50:49,2021-07-07 21:54:19,60.44817974678155,60.41870303072359
12.0,79.8018687027388,-102.05719015620448,3794.0,5211.0,6662.0,7620.0,-0.8412714469823245,2021-07-07 21:50:49,2021-07-07 21:54:19,60.44824299514715,60.41876620435892
12.0,79.80196270581548,-102.05766985644772,2708.0,4352.0,6092.0,7310.0,-0.925944611941983,2021-07-07 21:50:49,2021-07-07 21:54:19,60.44824280368353,60.41876601312152
12.0,79.80205218225345,-102.05764429666148,4024.0,6030.0,7338.0,8413.0,-0.9335375200248888,2021-07-07 21:50:49,2021-07-07 21:54:19,60.448306052170636,60.418829186877936
12.0,79.80214165868888,-102.05761873642436,3585.0,5347.0,6789.0,8090.0,-1.0839022221182075,2021-07-07 21:50:49,2021-07-07 21:54:19,60.44836930069816,60.418892360674434
12.0,79.80223113512176,-102.0575931757364,2025.0,3625.0,5627.0,7098.0,-1.6073772678071012,2021-07-07 21:50:49,2021-07-07 21:54:19,60.44843254926607,60.418955534510985
12.0,79.80223566114356,-102.058098453261,1509.0,2670.0,4816.0,6197.0,-1.7344667460221386,2021-07-07 21:50:49,2021-07-07 21:54:19,60.448369109557234,60.418892169759346
12.0,79.80232513761442,-102.05807289649611,1573.0,2532.0,4878.0,6385.0,-1.8442568040617449,2021-07-07 21:50:49,2021-07-07 21:54:19,60.448432358206276,60.41895534367693
12.0,79.80241461408274,-102.0580473392804,1561.0,2418.0,4622.0,6285.0,-2.1463479052749275,2021-07-07 21:50:49,2021-07-07 21:54:19,60.44849560689572,60.41901851763458
12.0,79.80250409054852,-102.05802178161385,1569.0,2244.0,4263.0,5638.0,-2.322849252734476,2021-07-07 21:50:49,2021-07-07 21:54:19,60.44855885562556,60.41908169163232
12.0,79.80259356701174,-102.05799622349645,1581.0,2412.0,4416.0,5937.0,-2.173341630148653,2021-07-07 21:50:49,2021-07-07 21:54:19,60.44862210439581,60.41914486567011
12.0,79.8025980924191,-102.0585015189683,1637.0,2365.0,4374.0,5861.0,-2.07071978760412,2021-07-07 21:50:49,2021-07-07 21:54:19,60.44855866488841,60.41908150112053
12.0,79.80268756892033,-102.05847596477436,1580.0,2423.0,4754.0,6367.0,-1.8848120530726848,2021-07-07 21:50:49,2021-07-07 21:54:19,60.4486219137398,60.41914467523938
12.0,79.80277704541898,-102.0584504101296,3162.0,4355.0,6355.0,7724.0,-1.182640191827788,2021-07-07 21:50:49,2021-07-07 21:54:19,60.448685162631556,60.41920784939826
13.0,79.7400331998722,-101.98330277494854,3925.0,6046.0,7285.0,8337.0,-0.460928134945452,2021-07-07 21:50:49,2021-07-07 21:54:19,60.41665637069515,60.38721686552165
13.0,79.74012267060719,-101.983276731276,3810.0,5551.0,6855.0,8047.0,-0.4918465996448983,2021-07-07 21:50:49,2021-07-07 21:54:19,60.41671958411004,60.38728000438816
13.0,79.74021214133957,-101.98325068714682,2584.0,4219.0,5951.0,7126.0,-0.5652500370833698,2021-07-07 21:50:49,2021-07-07 21:54:19,60.416782797565475,60.387343143294885
13.0,79.74030161206927,-101.983224642561,1813.0,2992.0,4970.0,6213.0,-0.6972841235620207,2021-07-07 21:50:49,2021-07-07 21:54:19,60.41684601106141,60.387406282241784
13.0,79.74030625150404,-101.98372686921918,1922.0,3137.0,5090.0,6497.0,-0.6109468160747809,2021-07-07 21:50:49,2021-07-07 21:54:19,60.41678253647872,60.38734288251602
13.0,79.7403957222724,-101.9837008284966,2797.0,4423.0,6053.0,7510.0,-0.5292652065344975,2021-07-07 21:50:49,2021-07-07 21:54:19,60.41684575005597,60.38740602154415
13.0,79.74048519303813,-101.98367478731744,5261.0,6852.0,7544.0,8360.0,-0.4475121192417088,2021-07-07 21:50:49,2021-07-07 21:54:19,60.41690896367376,60.387469160612476
14.0,79.53950167499303,-101.41406427885266,5579.0,7395.0,7774.0,8559.0,-0.4392021140096834,2021-07-07 21:50:49,2021-07-07 21:54:19,60.36020241974005,60.33082937924913
14.0,79.53959109558771,-101.41403393299746,4359.0,6292.0,7071.0,7932.0,-0.5419630156903099,2021-07-07 21:50:49,2021-07-07 21:54:19,60.360265492808175,60.330892378184544
14.0,79.53959660591703,-101.41452634720706,2496.0,4129.0,5590.0,6943.0,-0.6913739750993827,2021-07-07 21:50:49,2021-07-07 21:54:19,60.36020188058946,60.33082884073224
14.0,79.53968602655632,-101.41449600497546,2256.0,4194.0,5804.0,6816.0,-0.9043165843394186,2021-07-07 21:50:49,2021-07-07 21:54:19,60.36026495373965,60.33089183974961
14.0,79.53977544719217,-101.41446566222224,2477.0,4237.0,5718.0,6773.0,-0.7266601726163492,2021-07-07 21:50:49,2021-07-07 21:54:19,60.360328026930844,60.330954838807656
14.0,79.53986486782455,-101.41443531894738,2332.0,3819.0,5550.0,6541.0,-0.4912063398959173,2021-07-07 21:50:49,2021-07-07 21:54:19,60.360391100163,60.331017837906344
14.0,79.53995428845346,-101.41440497515087,2884.0,4544.0,5954.0,7013.0,-0.4745976107757437,2021-07-07 21:50:49,2021-07-07 21:54:19,60.36045417343617,60.33108083704571
14.0,79.53995979821966,-101.41489740646372,4207.0,5936.0,6725.0,7753.0,-0.4992796843064668,2021-07-07 21:50:49,2021-07-07 21:54:19,60.360390561420076,60.331017299796635
15.0,79.54086502302683,-101.415578928373,3967.0,6155.0,7262.0,8120.0,-0.5847380381015669,2021-07-07 21:50:49,2021-07-07 21:54:19,60.360894073721,60.331520220281625
15.0,79.5409544437619,-101.41554859127642,2051.0,4136.0,5954.0,7014.0,-0.609342691223137,2021-07-07 21:50:49,2021-07-07 21:54:19,60.36095714756823,60.331583219992154
15.0,79.54095995179036,-101.41604106975956,1843.0,4145.0,6045.0,7072.0,-0.6288296573984671,2021-07-07 21:50:49,2021-07-07 21:54:19,60.360893536118894,60.33151968331141
15.0,79.54104937257009,-101.41601073628776,1692.0,3612.0,5557.0,6611.0,-0.6675391160417743,2021-07-07 21:50:49,2021-07-07 21:54:19,60.360956610048206,60.33158268310394
15.0,79.54113879334635,-101.41598040229444,1575.0,3327.0,5397.0,6525.0,-0.7393224203127419,2021-07-07 21:50:49,2021-07-07 21:54:19,60.361019684018494,60.33164568293711
15.0,79.54122821411914,-101.4159500677796,1566.0,3642.0,5621.0,6576.0,-0.801438579150172,2021-07-07 21:50:49,2021-07-07 21:54:19,60.36108275802977,60.33170868281094
15.0,79.54131763488847,-101.41591973274316,2442.0,4452.0,6356.0,7441.0,-0.8617535457863018,2021-07-07 21:50:49,2021-07-07 21:54:19,60.36114583208203,60.33177168272543
15.0,79.54132314235366,-101.4164122283339,1847.0,3794.0,5760.0,6943.0,-0.8782071701886816,2021-07-07 21:50:49,2021-07-07 21:54:19,60.36108222083533,60.33170814624792
15.0,79.54141256316761,-101.4163818969226,2466.0,4702.0,6422.0,7321.0,-0.8386947116221696,2021-07-07 21:50:49,2021-07-07 21:54:19,60.36114529496963,60.331771146244364
15.0,79.5415019839781,-101.41635156498975,3588.0,5643.0,6896.0,7810.0,-0.739816389743658,2021-07-07 21:50:49,2021-07-07 21:54:19,60.36120836914493,60.33183414628147
15.0,79.54159140478514,-101.41632123253538,4999.0,6570.0,7373.0,8138.0,-0.6569198081852664,2021-07-07 21:50:49,2021-07-07 21:54:19,60.36127144336123,60.33189714635925
15.0,79.54159691163888,-101.41681374108798,5609.0,7445.0,7914.0,8690.0,-0.6252941841617261,2021-07-07 21:50:49,2021-07-07 21:54:19,60.361207832276044,60.33183361004363
16.0,79.5407787895196,-101.41571697490085,3967.0,6155.0,7262.0,8120.0,-0.5947705568483461,2021-07-07 21:50:49,2021-07-07 21:54:19,60.36081839374559,60.33144462925972
16.0,79.54086821026871,-101.4156866392268,2899.0,5191.0,6740.0,7748.0,-0.5731377623687767,2021-07-07 21:50:49,2021-07-07 21:54:19,60.36088146756181,60.33150762893962
16.0,79.5409576310143,-101.41565630303118,2051.0,4136.0,5954.0,7014.0,-0.5949803791720092,2021-07-07 21:50:49,2021-07-07 21:54:19,60.360944541418995,60.33157062866016
16.0,79.54105255966773,-101.4161184491499,1692.0,3612.0,5557.0,6611.0,-0.6479114026695236,2021-07-07 21:50:49,2021-07-07 21:54:19,60.360944003918235,60.33157009179118
16.0,79.54114198045451,-101.4160881160576,1575.0,3327.0,5397.0,6525.0,-0.7325438860829152,2021-07-07 21:50:49,2021-07-07 21:54:19,60.36100707789848,60.331633091634345
16.0,79.54123140123781,-101.41605778244376,1566.0,3642.0,5621.0,6576.0,-0.8178564628471635,2021-07-07 21:50:49,2021-07-07 21:54:19,60.3610701519197,60.33169609151817
16.0,79.54132082201765,-101.41602744830836,2442.0,4452.0,6356.0,7441.0,-0.874788694156046,2021-07-07 21:50:49,2021-07-07 21:54:19,60.36113322598191,60.33175909144265
16.0,79.54141575014205,-101.41648961359525,2466.0,4702.0,6422.0,7321.0,-0.8411344462939796,2021-07-07 21:50:49,2021-07-07 21:54:19,60.3611326888888,60.331758554980844
16.0,79.54150517096305,-101.4164592825635,3588.0,5643.0,6896.0,7810.0,-0.7641788264359576,2021-07-07 21:50:49,2021-07-07 21:54:19,60.36119576307405,60.33182155502794
16.0,79.5415945917806,-101.41642895101022,4999.0,6570.0,7373.0,8138.0,-0.6773158168127388,2021-07-07 21:50:49,2021-07-07 21:54:19,60.361258837300284,60.33188455511571
18.0,79.9327233494016,-101.8721604745471,5126.0,6680.0,7339.0,8140.0,-0.7259648074473968,2021-07-07 21:50:49,2021-07-07 21:54:19,60.55991751554428,60.530308334665335
