"Meltpond.index","lat","lon","B08.NIR","B04.red","B03.green","B02.blue","depth_value","depth_sd","Sentinel.Time","IceSat.Time"
13,80.2371747122814,-102.25106191689,1760,3382,6068,7368,-1.30732298090091,0.231488611302219,"2021-07-07 21:50:49","2021-07-07 21:59:45"
13,80.2372641602955,-102.251091440872,3014,4708,7042,7755,-1.21105279866443,0.227918591761237,"2021-07-07 21:50:49","2021-07-07 21:59:45"
13,80.2373536083064,-102.251120965397,5431,7232,8464,9008,-0.868555130691162,0.221598393425482,"2021-07-07 21:50:49","2021-07-07 21:59:45"
13,80.2374430563143,-102.251150490467,5752,7291,8551,8959,-0.579387530152612,0.236547303253753,"2021-07-07 21:50:49","2021-07-07 21:59:45"
14,80.5109812014198,-102.611827507177,2359,4155,6816,7910,-0.621357200257339,0.230998174869682,"2021-07-07 21:50:49","2021-07-07 21:59:45"
14,80.5110706142454,-102.611861267739,1572,3141,6169,7457,-0.842808053282126,0.228081067712827,"2021-07-07 21:50:49","2021-07-07 21:59:45"
14,80.5111600270671,-102.61189502894,1510,3075,5995,7487,-1.06656449447562,0.217880049433249,"2021-07-07 21:50:49","2021-07-07 21:59:45"
14,80.511249439885,-102.61192879078,1436,2976,6206,7619,-1.16692181713673,0.223203776875781,"2021-07-07 21:50:49","2021-07-07 21:59:45"
14,80.5113388526992,-102.61196255326,1478,3084,6313,7657,-1.2264414987923,0.223486193814037,"2021-07-07 21:50:49","2021-07-07 21:59:45"
14,80.5114282655096,-102.611996316378,1514,2910,5922,7419,-1.27613283458883,0.222672590182904,"2021-07-07 21:50:49","2021-07-07 21:59:45"
14,80.5114226981795,-102.612538602761,1428,2868,5979,7372,-1.33824700433448,0.228625584287942,"2021-07-07 21:50:49","2021-07-07 21:59:45"
14,80.5115121109327,-102.612572371561,1491,2824,5831,7303,-1.39994614355459,0.23455014235983,"2021-07-07 21:50:49","2021-07-07 21:59:45"
14,80.5116015236821,-102.612606141,1412,2904,5859,7268,-1.37863718619513,0.228717113563271,"2021-07-07 21:50:49","2021-07-07 21:59:45"
14,80.5116909364278,-102.612639911079,1395,2838,5812,7262,-1.20119400103194,0.2218210602873,"2021-07-07 21:50:49","2021-07-07 21:59:45"
14,80.5117803491696,-102.612673681797,1532,3024,6049,7477,-1.01750365653511,0.219658346448446,"2021-07-07 21:50:49","2021-07-07 21:59:45"
14,80.5118697619077,-102.612707453154,1453,3165,6115,7476,-0.804960000400765,0.218101308292299,"2021-07-07 21:50:49","2021-07-07 21:59:45"
14,80.5119591746419,-102.61274122515,1387,3318,6385,7745,-0.795534826321554,0.199296981001611,"2021-07-07 21:50:49","2021-07-07 21:59:45"
14,80.5119536061568,-102.613283541148,1775,3529,6398,7657,-0.794852500197606,0.207944990567507,"2021-07-07 21:50:49","2021-07-07 21:59:45"
14,80.5120430188339,-102.613317318827,1534,3311,6312,7614,-0.910658693029525,0.224759191550653,"2021-07-07 21:50:49","2021-07-07 21:59:45"
14,80.5121324315072,-102.613351097145,1514,3194,6024,7468,-1.02662587135324,0.216223074197321,"2021-07-07 21:50:49","2021-07-07 21:59:45"
14,80.5122218441767,-102.613384876103,1510,3209,6206,7435,-1.11465270677432,0.209734377781012,"2021-07-07 21:50:49","2021-07-07 21:59:45"
14,80.5123112568424,-102.6134186557,1618,3357,6316,7545,-1.26512127665873,0.229116417493984,"2021-07-07 21:50:49","2021-07-07 21:59:45"
14,80.5124006695044,-102.613452435937,2310,4504,7300,8387,-1.19171629116577,0.228147852054109,"2021-07-07 21:50:49","2021-07-07 21:59:45"
14,80.5124900821625,-102.613486216814,3097,5586,7706,8489,-1.00707553585527,0.220871324904193,"2021-07-07 21:50:49","2021-07-07 21:59:45"
15,80.7226559921925,-102.909730756356,1865,3717,6512,7944,-0.561462274075774,0.193000554726129,"2021-07-07 21:50:49","2021-07-07 21:59:45"
15,80.7227453733917,-102.909768146187,1711,3378,6340,7832,-0.788030006498312,0.213441790034895,"2021-07-07 21:50:49","2021-07-07 21:59:45"
15,80.7228347545865,-102.909805536742,1708,3480,6399,8072,-1.01690183381675,0.211701952640177,"2021-07-07 21:50:49","2021-07-07 21:59:45"
15,80.7229241357769,-102.90984292802,1766,3364,6355,7944,-1.09032856363126,0.185086161031292,"2021-07-07 21:50:49","2021-07-07 21:59:45"
15,80.7230135169629,-102.909880320021,1797,3527,6659,8128,-1.07774216385906,0.219188400429624,"2021-07-07 21:50:49","2021-07-07 21:59:45"
15,80.7231028981443,-102.909917712746,1996,3875,6864,8408,-1.05974059312294,0.208693077279511,"2021-07-07 21:50:49","2021-07-07 21:59:45"
15,80.7230968687341,-102.910472068895,1855,3601,6604,8296,-0.982277521257805,0.193918024994935,"2021-07-07 21:50:49","2021-07-07 21:59:45"
15,80.7231862498521,-102.910509467613,2236,3921,6952,8216,-0.8979083656337,0.18763633239071,"2021-07-07 21:50:49","2021-07-07 21:59:45"
15,80.7232756309656,-102.910546867054,4589,6557,8117,9048,-0.818497657466479,0.188471692597032,"2021-07-07 21:50:49","2021-07-07 21:59:45"
15,80.7233650120747,-102.91058426722,6000,7864,9304,9768,-0.671302303442552,0.209654586836937,"2021-07-07 21:50:49","2021-07-07 21:59:45"
17,80.7461505067116,-102.93781114247,2433,4838,7435,8408,-0.590874751965682,0.21197390037183,"2021-07-07 21:50:49","2021-07-07 21:59:45"
17,80.7462398847886,-102.937848897704,2455,4496,7300,8344,-0.989811193051021,0.210278057288641,"2021-07-07 21:50:49","2021-07-07 21:59:45"
17,80.7463292628612,-102.93788665367,2021,3574,6368,7680,-1.27198939531156,0.212026815318427,"2021-07-07 21:50:49","2021-07-07 21:59:45"
17,80.7463231899982,-102.938442370217,1610,2966,5664,7019,-1.30797280730035,0.216214741596238,"2021-07-07 21:50:49","2021-07-07 21:59:45"
17,80.7464125680066,-102.93848013221,1528,2922,5860,7151,-1.12945759878347,0.208750741307388,"2021-07-07 21:50:49","2021-07-07 21:59:45"
17,80.7465019460105,-102.938517894935,1598,3367,6360,7640,-0.902242355994482,0.198012077559652,"2021-07-07 21:50:49","2021-07-07 21:59:45"
17,80.7465913240099,-102.938555658394,1688,3596,6404,7773,-0.787829697570194,0.196370751099424,"2021-07-07 21:50:49","2021-07-07 21:59:45"
17,80.7466807020048,-102.938593422584,2407,4267,6943,7816,-0.701620746560517,0.199391210726023,"2021-07-07 21:50:49","2021-07-07 21:59:45"
17,80.7467700799952,-102.938631187508,5731,7701,8799,9496,-0.595936993902638,0.199371989922791,"2021-07-07 21:50:49","2021-07-07 21:59:45"
17,80.7468594579811,-102.938668953164,7479,9239,9743,10240,-0.499026354981787,0.231602906055746,"2021-07-07 21:50:49","2021-07-07 21:59:45"
17,80.7468533839047,-102.939224700748,7308,8928,9695,9856,-0.458652527900194,0.218758640157386,"2021-07-07 21:50:49","2021-07-07 21:59:45"
17,80.7469427618264,-102.939262472432,7772,9552,10192,10448,-0.436145856805755,0.201549796749898,"2021-07-07 21:50:49","2021-07-07 21:59:45"
1,80.1887067606895,-102.544479847659,2372,3852,6328,7591,-0.767077341243057,0.187253328276866,"2021-07-07 21:50:49","2021-07-07 21:59:45"
1,80.1887961817674,-102.544511870914,1610,2836,5727,7107,-0.925375418781928,0.187435504663067,"2021-07-07 21:50:49","2021-07-07 21:59:45"
1,80.1888856028417,-102.544543894756,1651,2724,5653,6931,-1.03039956953714,0.156996785614975,"2021-07-07 21:50:49","2021-07-07 21:59:45"
1,80.1889750239124,-102.544575919184,1555,2742,5760,7171,-1.69318866702596,0.168157719401737,"2021-07-07 21:50:49","2021-07-07 21:59:45"
1,80.1890644449796,-102.544607944199,1572,2625,5593,6929,-1.65546899161057,0.196187891135084,"2021-07-07 21:50:49","2021-07-07 21:59:45"
1,80.1891538660431,-102.544639969801,1444,2564,5220,6752,-1.55768078046633,0.167475360149456,"2021-07-07 21:50:49","2021-07-07 21:59:45"
1,80.189148407522,-102.545164650556,1423,2536,5137,6556,-1.46294360766584,0.18260235698936,"2021-07-07 21:50:49","2021-07-07 21:59:45"
1,80.1892378285313,-102.545196681461,1641,3003,6128,7168,-1.28326167793937,0.196294811527761,"2021-07-07 21:50:49","2021-07-07 21:59:45"
1,80.1893272495371,-102.545228712952,1941,3630,6341,7533,-1.12885732110433,0.178173480009889,"2021-07-07 21:50:49","2021-07-07 21:59:45"
1,80.1894166705392,-102.54526074503,2142,3799,6644,7596,-1.07788442494949,0.180775721595467,"2021-07-07 21:50:49","2021-07-07 21:59:45"
1,80.1895060915379,-102.545292777695,4765,6538,8401,8905,-1.03888269909059,0.133634833405391,"2021-07-07 21:50:49","2021-07-07 21:59:45"
2,80.216898244563,-102.580981339614,1494,2527,5040,6393,-2.88094571076221,0.236005507641572,"2021-07-07 21:50:49","2021-07-07 21:59:45"
2,80.2168927297034,-102.581507472719,1596,2303,4570,5647,-2.34945197936922,0.215891483906582,"2021-07-07 21:50:49","2021-07-07 21:59:45"
2,80.216982147034,-102.581539925126,1563,2263,4688,5884,-2.24155481418307,0.233265350824069,"2021-07-07 21:50:49","2021-07-07 21:59:45"
2,80.217071564361,-102.581572378129,1521,2502,5045,6541,-2.12376680580311,0.256255759798889,"2021-07-07 21:50:49","2021-07-07 21:59:45"
2,80.2171609816844,-102.581604831728,1498,2548,5328,6492,-2.02878599326966,0.248182264675279,"2021-07-07 21:50:49","2021-07-07 21:59:45"
2,80.2172503990041,-102.581637285923,2377,4169,6135,7445,-1.04838580284612,0.242967366518702,"2021-07-07 21:50:49","2021-07-07 21:59:45"
2,80.2173398163201,-102.581669740714,3906,5717,7842,8536,-0.722824909652985,0.276082611725996,"2021-07-07 21:50:49","2021-07-07 21:59:45"
2,80.2174292336325,-102.581702196101,3585,5652,7409,8208,-0.559936971042414,0.294979378048143,"2021-07-07 21:50:49","2021-07-07 21:59:45"
2,80.2174237176557,-102.582228357066,5064,6849,7911,8655,-0.553251127220032,0.269994794386443,"2021-07-07 21:50:49","2021-07-07 21:59:45"
2,80.2175131349131,-102.582260817793,5621,7124,8141,8815,-0.467598849071717,0.210391808695286,"2021-07-07 21:50:49","2021-07-07 21:59:45"
2,80.2176025521668,-102.582293279115,5431,6965,8296,8831,-0.417262572051178,0.220440473601203,"2021-07-07 21:50:49","2021-07-07 21:59:45"
3,80.293662129984,-102.68276153347,2235,3671,6252,7328,-0.757847226363877,0.213611679781441,"2021-07-07 21:50:49","2021-07-07 21:59:45"
3,80.2937515368807,-102.682795171155,1487,3052,5740,7129,-0.838040785177681,0.209767410127558,"2021-07-07 21:50:49","2021-07-07 21:59:45"
3,80.2937458641686,-102.683325369126,1934,3487,6112,7156,-0.80455855664869,0.169239228799081,"2021-07-07 21:50:49","2021-07-07 21:59:45"
3,80.2938352710082,-102.683359012249,1671,3134,5883,7006,-0.846564459415123,0.22937580002935,"2021-07-07 21:50:49","2021-07-07 21:59:45"
3,80.2939246778439,-102.683392655996,1584,2906,5731,7011,-0.959127513655674,0.231760020227149,"2021-07-07 21:50:49","2021-07-07 21:59:45"
3,80.2940140846759,-102.683426300365,1467,2555,5331,6749,-1.07224376693489,0.201016342145284,"2021-07-07 21:50:49","2021-07-07 21:59:45"
3,80.2941034915039,-102.683459945357,1433,2483,5227,6531,-1.19131245980831,0.184804876047919,"2021-07-07 21:50:49","2021-07-07 21:59:45"
3,80.2941928983282,-102.683493590971,1433,2509,5132,6614,-1.24376587445618,0.208421976467967,"2021-07-07 21:50:49","2021-07-07 21:59:45"
3,80.2942823051485,-102.683527237209,1461,2655,5393,6733,-1.15530781086444,0.222334247711103,"2021-07-07 21:50:49","2021-07-07 21:59:45"
3,80.2942766313016,-102.684057463455,1554,2701,5552,6958,-1.18250733929263,0.226752383307858,"2021-07-07 21:50:49","2021-07-07 21:59:45"
3,80.2943660380649,-102.684091115131,1529,2722,5615,6959,-1.26427154458561,0.210219880553525,"2021-07-07 21:50:49","2021-07-07 21:59:45"
4,80.3047177396138,-102.697559279245,3591,5353,7495,8305,-0.72786133380119,0.228312176753653,"2021-07-07 21:50:49","2021-07-07 21:59:45"
4,80.3048071449634,-102.697593091153,3568,5545,7623,8450,-0.907304629432703,0.233532021199124,"2021-07-07 21:50:49","2021-07-07 21:59:45"
4,80.3048908545991,-102.698157696332,1980,3702,6412,7591,-1.10613069742555,0.179426862075408,"2021-07-07 21:50:49","2021-07-07 21:59:45"
4,80.3049802598874,-102.69819151432,1786,3621,6348,7370,-1.1368473920674,0.201342885231756,"2021-07-07 21:50:49","2021-07-07 21:59:45"
4,80.3050696651718,-102.698225332935,1696,3750,6661,7702,-1.16679236069534,0.203752230139024,"2021-07-07 21:50:49","2021-07-07 21:59:45"
4,80.3051590704523,-102.698259152176,1522,3563,6355,7453,-1.23065083144459,0.208955410845257,"2021-07-07 21:50:49","2021-07-07 21:59:45"
4,80.305248475729,-102.698292972045,1541,3120,6007,7045,-1.30443984449639,0.227260090381009,"2021-07-07 21:50:49","2021-07-07 21:59:45"
5,80.3178810786678,-102.710074593029,2736,5073,7709,8590,-0.464375355836612,0.217394936347562,"2021-07-07 21:50:49","2021-07-07 21:59:45"
5,80.3178753635952,-102.710606083098,2146,4266,7042,8255,-0.503510484804256,0.21706661439906,"2021-07-07 21:50:49","2021-07-07 21:59:45"
5,80.317964767558,-102.710640061139,1554,3055,5921,7351,-0.634408747973899,0.219557825514487,"2021-07-07 21:50:49","2021-07-07 21:59:45"
5,80.3180541715169,-102.71067403981,1635,2622,5573,6927,-1.16742991779364,0.211558979947877,"2021-07-07 21:50:49","2021-07-07 21:59:45"
5,80.3181435754718,-102.710708019112,1643,2920,5661,7142,-1.6512279970221,0.20139200340398,"2021-07-07 21:50:49","2021-07-07 21:59:45"
5,80.3182329794229,-102.710741999044,3018,4396,7211,8416,-1.69889511011209,0.210769653587436,"2021-07-07 21:50:49","2021-07-07 21:59:45"
5,80.3183223833701,-102.710775979607,3263,4957,7789,8761,-1.66116237138266,0.215080582155393,"2021-07-07 21:50:49","2021-07-07 21:59:45"
5,80.3184117873133,-102.710809960801,2896,4920,7330,8552,-1.68688249595331,0.229563654416823,"2021-07-07 21:50:49","2021-07-07 21:59:45"
5,80.3184060711007,-102.711341479278,1838,3163,6041,7731,-1.72597708530068,0.22758651320014,"2021-07-07 21:50:49","2021-07-07 21:59:45"
5,80.3184954749863,-102.711375465942,3626,4995,7758,8970,-1.80990959476704,0.211977840220792,"2021-07-07 21:50:49","2021-07-07 21:59:45"
5,80.318584878868,-102.711409453237,5735,7788,9105,9673,-1.46875215977493,0.216631189133714,"2021-07-07 21:50:49","2021-07-07 21:59:45"
5,80.3186742827457,-102.711443441162,6665,8327,9391,9855,-0.526125957452402,0.213756101020003,"2021-07-07 21:50:49","2021-07-07 21:59:45"
5,80.3187636866196,-102.711477429718,6988,8615,9480,9888,-0.440966146506899,0.21478404230154,"2021-07-07 21:50:49","2021-07-07 21:59:45"
7,80.4213117287927,-102.855419027706,2024,4531,7356,8443,-0.572409327527201,0.194764350002036,"2021-07-07 21:50:49","2021-07-07 21:59:45"
7,80.4214011172777,-102.855454718297,1819,3824,6596,7883,-0.609041103754735,0.203766557603221,"2021-07-07 21:50:49","2021-07-07 21:59:45"
7,80.4214905057587,-102.855490409557,1697,3223,5971,7387,-0.889070577653676,0.219654835169412,"2021-07-07 21:50:49","2021-07-07 21:59:45"
7,80.4215798942353,-102.855526101486,1526,2633,5644,7201,-1.11198862045921,0.208500601505105,"2021-07-07 21:50:49","2021-07-07 21:59:45"
7,80.4215739536693,-102.8560631998,1526,2633,5644,7201,-1.30062256626861,0.216728470675714,"2021-07-07 21:50:49","2021-07-07 21:59:45"
7,80.4216633420853,-102.85609889734,1472,2493,5513,6931,-1.37607094671998,0.208517401394271,"2021-07-07 21:50:49","2021-07-07 21:59:45"
7,80.4217527304971,-102.85613459555,1451,2441,5464,7004,-1.4916362121407,0.204756573137241,"2021-07-07 21:50:49","2021-07-07 21:59:45"
7,80.4218421189047,-102.85617029443,1458,2382,5373,6835,-1.68404850849094,0.214160278057158,"2021-07-07 21:50:49","2021-07-07 21:59:45"
7,80.421931507308,-102.856205993978,1485,2427,5374,6880,-1.65887652526524,0.236299145583129,"2021-07-07 21:50:49","2021-07-07 21:59:45"
7,80.4220208957071,-102.856241694197,1563,2662,5672,7069,-1.74583798103448,0.208067200356034,"2021-07-07 21:50:49","2021-07-07 21:59:45"
7,80.422110284102,-102.856277395084,1604,2908,5881,7163,-1.65153999318919,0.222460778549244,"2021-07-07 21:50:49","2021-07-07 21:59:45"
7,80.4221043423712,-102.856814522383,1703,3152,6063,7333,-1.44659340827118,0.227673355889836,"2021-07-07 21:50:49","2021-07-07 21:59:45"
7,80.4221937307055,-102.856850228882,2444,4752,7507,8435,-0.846095468913586,0.212250433039294,"2021-07-07 21:50:49","2021-07-07 21:59:45"
7,80.4222831190355,-102.856885936052,4673,6926,8702,9130,-0.749390922106728,0.213055597125051,"2021-07-07 21:50:49","2021-07-07 21:59:45"
9,80.4457158808038,-102.883712795007,4052,5916,7511,8418,-1.00621294909038,0.23533700476513,"2021-07-07 21:50:49","2021-07-07 21:59:45"
9,80.4458052661772,-102.883748840668,2452,4420,6953,7758,-1.0101321611149,0.23596746948648,"2021-07-07 21:50:49","2021-07-07 21:59:45"
9,80.4457992817777,-102.884287269947,1679,3351,6360,7496,-0.981041865158318,0.228151027509276,"2021-07-07 21:50:49","2021-07-07 21:59:45"
9,80.4458886670899,-102.884323321252,1640,3047,5723,7108,-1.04914887152799,0.232706454667157,"2021-07-07 21:50:49","2021-07-07 21:59:45"
9,80.4459780523977,-102.884359373234,1640,3047,5723,7108,-1.23824515244525,0.23671858961377,"2021-07-07 21:50:49","2021-07-07 21:59:45"
9,80.4460674377012,-102.884395425894,1652,2868,5705,7042,-1.31301551563657,0.234295383824123,"2021-07-07 21:50:49","2021-07-07 21:59:45"
9,80.4461568230005,-102.884431479231,1656,3213,6195,7541,-1.23375500391328,0.223593246096863,"2021-07-07 21:50:49","2021-07-07 21:59:45"
9,80.4462462082954,-102.884467533246,1812,3478,6559,7930,-1.22430526341088,0.237446960381626,"2021-07-07 21:50:49","2021-07-07 21:59:45"
9,80.4463355935862,-102.884503587939,2614,4284,6911,8299,-1.19550936463685,0.230784197082847,"2021-07-07 21:50:49","2021-07-07 21:59:45"
9,80.4463296080165,-102.885042046342,1711,3479,6439,7433,-1.16059974961013,0.2334533075719,"2021-07-07 21:50:49","2021-07-07 21:59:45"
9,80.4464189932459,-102.88507810668,2527,4540,7041,7897,-0.992756601815624,0.240553918331575,"2021-07-07 21:50:49","2021-07-07 21:59:45"
10,82.1036541247537,-17.6731978242578,1902,3994,5732,6224,-0.389969758024744,0.201796336584182,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1037435570415,-17.6731603466849,1362,2864,4848,5344,-0.348815186434673,0.214714513058935,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.103748705889,-17.6738112499025,2078,4028,5680,6268,-0.312408882821343,0.223859284011142,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.103838138232,-17.6737737787778,1356,3070,5028,5572,-0.277914256806261,0.21230784452356,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1039275705713,-17.6737363068016,1204,2534,4564,5232,-0.297571272428816,0.218760134625175,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1040170029068,-17.673698833974,1165,2158,4168,4804,-0.329654533965757,0.231080000445691,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1040221509251,-17.6743497599428,1299,2774,4740,5292,-0.358882515388701,0.240445523707326,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1041115833158,-17.6743122935639,1277,2416,4344,4892,-0.391747737485853,0.239366945266698,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1042010157027,-17.6742748263338,1189,2230,4168,4840,-0.382459366509755,0.220284684712995,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1042904480859,-17.6742373582521,1108,2048,3978,4668,-0.419905659206959,0.215789288450282,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1042955952749,-17.6748883069737,1206,2538,4272,4896,-0.413042947479322,0.219901158629282,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1043850277133,-17.6748508453415,1169,2162,4000,4568,-0.456840169994968,0.219145601544826,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1044744601479,-17.674813382858,1128,2056,3924,4532,-0.559301908838578,0.206243525186999,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1045638925787,-17.6747759195232,1141,1962,3862,4528,-0.613085338232348,0.207901756190658,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1045690389385,-17.6754268909989,1100,2318,4128,4744,-0.698631599083221,0.200674703179429,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1046584714245,-17.6753894341141,1128,2050,3808,4472,-0.755503627127327,0.208339941141161,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1047479039067,-17.6753519763781,1115,1844,3666,4312,-0.864773747496186,0.210025055905463,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1048373363853,-17.6753145177909,1132,1843,3732,4352,-0.981478974505499,0.20603757917225,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1048424819156,-17.6759655120223,1159,2116,3990,4616,-1.0550295689364,0.207902797058314,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1049319144493,-17.6759280598857,1153,2002,3908,4540,-1.16594551690218,0.216755651676988,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1050213469792,-17.6758906068979,1162,1906,3846,4584,-1.14133500839987,0.21725911717781,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1051107795054,-17.675853153059,1150,1866,3774,4544,-1.01231494914083,0.216082148498659,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1051159242063,-17.6765041700476,1155,2198,4180,4816,-0.917611330590837,0.215917271650868,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1052053567876,-17.6764667226598,1087,2108,4012,4628,-0.792288451321524,0.206155104818643,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1052947893652,-17.6764292744211,1105,2060,3952,4508,-0.850147890080077,0.201067216215853,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.105384221939,-17.6763918253312,1162,1950,3784,4432,-0.881328777839086,0.19021652557918,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1053893658104,-17.6770428650785,1202,2260,4088,4640,-0.839891626057813,0.185375241040351,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1054787984394,-17.6770054224404,1174,2194,3998,4540,-0.763100937193328,0.195962054714816,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1055682310646,-17.6769679789514,1126,1943,3888,4396,-0.650095629553341,0.213154864165012,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1056576636861,-17.6769305346114,1108,1878,3896,4484,-0.792542834545678,0.212850063855345,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1056628067279,-17.6775815971188,1138,2118,3990,4480,-0.969826812556947,0.215208919541185,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1057522394046,-17.6775441592312,1138,2020,3958,4612,-1.04765675801111,0.218306133441461,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1058416720775,-17.6775067204927,1134,2010,4054,4716,-1.07430447846146,0.219789061236444,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1059311047466,-17.6774692809033,1101,1958,3858,4620,-1.10933463788106,0.206833163295237,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1059362469588,-17.6781203661723,1160,2134,3994,4628,-1.09444089896576,0.215147647127247,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1060256796831,-17.6780829330359,1112,2008,4000,4632,-1.0959804520788,0.210017230851171,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1061151124036,-17.6780454990487,1120,1968,3964,4776,-1.14148619113337,0.200334824773063,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1062045451204,-17.6780080642106,1129,1949,4188,4860,-1.15741960090026,0.188275150385712,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.106209686503,-17.6786591722428,1121,2019,4108,4776,-1.22498446925762,0.212082958113933,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1062991192749,-17.6786217438584,1132,1994,4000,4688,-1.26417484473133,0.217484395158008,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.106388552043,-17.6785843146232,1144,1911,4040,4764,-1.2699550308239,0.207955115632761,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1064779848074,-17.6785468845372,1142,1962,4116,4716,-1.2355786542523,0.208542156453291,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1064831253602,-17.679198015334,1137,2066,4120,4896,-1.24815064599957,0.208864518141697,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1065725581798,-17.6791605917023,1146,2072,4132,4896,-1.27076907573118,0.199012259583867,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1066619909956,-17.6791231672199,1150,2016,4042,4668,-1.23608732345778,0.199155923534285,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1067514238076,-17.6790857418868,1144,2072,4042,4748,-1.21429887376522,0.202440775172862,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1067565635306,-17.6797368954497,1155,2242,4172,4932,-1.21976545453841,0.202927269367916,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1068459963978,-17.6796994765714,1156,2340,4536,5232,-1.14393503878332,0.215817451732531,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1069354292612,-17.6796620568426,1176,2452,4588,5284,-0.96890803637773,0.210254947776581,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.107030001014,-17.6802758125937,1162,2626,4648,5408,-0.817643924994209,0.180991443641765,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1071194339288,-17.6802383984696,1169,2708,4652,5280,-0.752013392765832,0.199064907623188,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1072088668399,-17.6802009834951,1412,3116,5208,5648,-0.656901222785159,0.215357071703022,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1073034378104,-17.6808147667697,2312,4228,6216,6644,-0.657730247194119,0.208663242276958,"2021-07-10 16:09:01","2021-07-10 15:59:56"
12,81.9622344074427,-16.9693860586782,1241,3446,5764,6324,-0.513436849136853,0.172983425520066,"2021-07-10 16:09:01","2021-07-10 15:59:56"
12,81.9623237697397,-16.9693414732481,1198,3304,5588,6196,-0.489438201091664,0.152609424913453,"2021-07-10 16:09:01","2021-07-10 15:59:56"
12,81.962330004195,-16.9699804940172,1262,3522,5804,6456,-0.553749367365558,0.160921919349431,"2021-07-10 16:09:01","2021-07-10 15:59:56"
12,81.9624193665569,-16.9699359146146,1192,3132,5492,6156,-0.640695214402031,0.16842475751941,"2021-07-10 16:09:01","2021-07-10 15:59:56"
12,81.9625087289135,-16.9698913342176,1150,2836,5292,5976,-0.991668210129232,0.207685214660014,"2021-07-10 16:09:01","2021-07-10 15:59:56"
12,81.9625980912648,-16.969846752826,1120,2628,5104,5832,-1.19312875183109,0.200160258493372,"2021-07-10 16:09:01","2021-07-10 15:59:56"
12,81.962604324944,-16.9704857956562,1119,2676,5096,5764,-1.18911395234677,0.182215929357649,"2021-07-10 16:09:01","2021-07-10 15:59:56"
12,81.9626936873602,-16.9704412202926,1098,2546,4992,5728,-1.1646639025545,0.178522550118639,"2021-07-10 16:09:01","2021-07-10 15:59:56"
