"Meltpond.index","lat","lon","B08.NIR","B04.red","B03.green","B02.blue","depth_value","depth_sd","NIR.le","Red.le","Green.le","Blue.le","NIR.ri","Red.ri","Green.ri","Blue.ri","NIR.up","Red.up","Green.up","Blue.up","NIR.do","Red.do","Green.do","Blue.do","NIR.up.le","Red.up.le","Green.up.le","Blue.up.le","NIR.up.ri","Red.up.ri","Green.up.ri","Blue.up.ri","NIR.do.le","Red.do.le","Green.do.le","Blue.do.le","NIR.do.ri","Red.do.ri","Green.do.ri","Blue.do.ri","Sentinel.Time","IceSat.Time"
19,81.9619363825792,-16.9632201777508,1172,3216,5396,6044,-0.744788986900799,0.20355327027694,1193,3302,5356,5848,1172,3216,5396,6044,1144,2970,5196,5712,1245,3442,5732,6316,1199,3094,5268,5804,1144,2970,5196,5712,1251,3406,5596,6028,1245,3442,5732,6316,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9620257441994,-16.9631755259057,1144,2970,5196,5712,-0.887272326935921,0.209444426861063,1199,3094,5268,5804,1144,2970,5196,5712,1156,2930,5140,5756,1172,3216,5396,6044,1221,3148,5364,5932,1156,2930,5140,5756,1193,3302,5356,5848,1172,3216,5396,6044,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9621151058142,-16.9631308730646,1156,2930,5140,5756,-1.0082276658607,0.20794396059869,1221,3148,5364,5932,1156,2930,5140,5756,1175,3048,5300,5976,1144,2970,5196,5712,1238,3304,5452,6028,1175,3048,5300,5976,1199,3094,5268,5804,1144,2970,5196,5712,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9621213498572,-16.9637698724727,1221,3148,5364,5932,-0.863605668237308,0.203493907166791,1288,3398,5560,5976,1156,2930,5140,5756,1238,3304,5452,6028,1199,3094,5268,5804,1300,3518,5628,6104,1175,3048,5300,5976,1267,3364,5460,6048,1144,2970,5196,5712,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9622107115371,-16.963725225657,1238,3304,5452,6028,-0.845743146950329,0.194642453729191,1300,3518,5628,6104,1175,3048,5300,5976,1253,3368,5540,6020,1221,3148,5364,5932,1296,3590,5752,6140,1204,3230,5628,6248,1288,3398,5560,5976,1156,2930,5140,5756,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9623000732116,-16.9636805778454,1253,3368,5540,6020,-0.74484902473456,0.207597601643405,1296,3590,5752,6140,1204,3230,5628,6248,1220,3278,5448,6060,1238,3304,5452,6028,1232,3368,5476,6028,1188,3120,5416,6060,1300,3518,5628,6104,1175,3048,5300,5976,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.962395678148,-16.9642749505068,1232,3368,5476,6028,-0.790644715397296,0.202409995728856,1222,3374,5520,6104,1220,3278,5448,6060,1176,3036,5264,5756,1296,3590,5752,6140,1160,3020,5332,5912,1180,3024,5220,5792,1316,3668,5760,6384,1253,3368,5540,6020,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9624850398822,-16.9642303077251,1176,3036,5264,5756,-0.830273342158809,0.195775390065941,1160,3020,5332,5912,1180,3024,5220,5792,1118,2766,5020,5644,1232,3368,5476,6028,1112,2722,5052,5744,1124,2816,5120,5772,1222,3374,5520,6104,1220,3278,5448,6060,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9625744016111,-16.9641856639476,1118,2766,5020,5644,-0.875726769910216,0.184120467750697,1112,2722,5052,5744,1124,2816,5120,5772,1091,2572,4780,5420,1176,3036,5264,5756,1095,2474,4772,5532,1083,2656,5016,5672,1160,3020,5332,5912,1180,3024,5220,5792,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9626700058261,-16.9647800627054,1095,2474,4772,5532,-0.90166439187667,0.183847943541011,1090,2426,4812,5608,1091,2572,4780,5420,1082,2338,4540,5220,1112,2722,5052,5744,1089,2310,4540,5276,1074,2428,4716,5264,1103,2694,4980,5720,1118,2766,5020,5644,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9627593676147,-16.9647354239585,1082,2338,4540,5220,-0.984681452203033,0.197488033497167,1089,2310,4540,5276,1074,2428,4716,5264,1090,2260,4492,5264,1095,2474,4772,5532,1091,2250,4460,5120,1084,2310,4696,5416,1090,2426,4812,5608,1091,2572,4780,5420,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.962848729398,-16.9646907842157,1090,2260,4492,5264,-1.13606348936634,0.193838246873825,1091,2250,4460,5120,1084,2310,4696,5416,1094,2180,4632,5408,1082,2338,4540,5220,1086,2198,4696,5396,1099,2196,4596,5364,1089,2310,4540,5276,1074,2428,4716,5264,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9629443328914,-16.965285209072,1086,2198,4696,5396,-1.19431331001631,0.189809734236893,1076,2184,4596,5308,1094,2180,4632,5408,1088,2170,4724,5564,1091,2250,4460,5120,1077,2152,4680,5560,1101,2174,4644,5428,1078,2238,4596,5272,1090,2260,4492,5264,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9630336947343,-16.9652405743605,1088,2170,4724,5564,-1.30192226565321,0.197936081372656,1077,2152,4680,5560,1101,2174,4644,5428,1080,2180,4520,5340,1086,2198,4696,5396,1067,2154,4684,5584,1100,2200,4596,5368,1076,2184,4596,5308,1094,2180,4632,5408,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.963123056572,-16.9651959386532,1080,2180,4520,5340,-1.32674448453921,0.19249711594969,1067,2154,4684,5584,1100,2200,4596,5368,1064,2230,4508,5244,1088,2170,4724,5564,1065,2186,4640,5408,1072,2236,4640,5416,1077,2152,4680,5560,1101,2174,4644,5428,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9632186593438,-16.96579038961,1065,2186,4640,5408,-1.31747446950001,0.194493977658465,1072,2116,4660,5568,1064,2230,4508,5244,1089,2208,4724,5472,1067,2154,4684,5584,1088,2148,4708,5616,1085,2250,4708,5448,1064,2090,4516,5340,1080,2180,4520,5340,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9633080212411,-16.9657457589346,1089,2208,4724,5472,-1.26922127610906,0.193070421332292,1088,2148,4708,5616,1085,2250,4708,5448,1102,2210,4668,5484,1065,2186,4640,5408,1084,2172,4516,5248,1106,2234,4780,5584,1072,2116,4660,5568,1064,2230,4508,5244,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9633973831332,-16.9657011272634,1102,2210,4668,5484,-1.27653253596407,0.195680822036801,1084,2172,4516,5248,1106,2234,4780,5584,1095,2198,4484,5176,1089,2208,4724,5472,1084,2210,4220,4896,1091,2206,4660,5452,1088,2148,4708,5616,1085,2250,4708,5448,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9634036232263,-16.966340229966,1084,2172,4516,5248,-1.29249864031877,0.195444843151506,1079,2162,4480,5164,1102,2210,4668,5484,1084,2210,4220,4896,1088,2148,4708,5616,1084,2236,4488,5140,1095,2198,4484,5176,1088,2114,4520,5380,1089,2208,4724,5472,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9634929851833,-16.9662956043229,1084,2210,4220,4896,-1.30797060813794,0.199859906722093,1084,2236,4488,5140,1095,2198,4484,5176,1092,2234,4436,5016,1084,2172,4516,5248,1095,2284,4672,5380,1102,2214,4508,5072,1079,2162,4480,5164,1102,2210,4668,5484,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9635823471351,-16.9662509776842,1092,2234,4436,5016,-1.34530577785375,0.184284966590947,1095,2284,4672,5380,1102,2214,4508,5072,1089,2318,4760,5488,1084,2210,4220,4896,1084,2396,4916,5680,1100,2266,4628,5340,1084,2236,4488,5140,1095,2198,4484,5176,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9636717090815,-16.9662063500498,1089,2318,4760,5488,-1.37567406366958,0.191672013272888,1084,2396,4916,5680,1100,2266,4628,5340,1078,2454,5020,5792,1092,2234,4436,5016,1081,2560,5128,5840,1084,2356,4856,5660,1095,2284,4672,5380,1102,2214,4508,5072,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9636779483985,-16.96684547482,1084,2396,4916,5680,-1.36742025521696,0.192923942698228,1076,2430,4936,5816,1089,2318,4760,5488,1081,2560,5128,5840,1095,2284,4672,5380,1088,2560,4928,5684,1078,2454,5020,5792,1080,2334,4848,5660,1092,2234,4436,5016,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9637673104099,-16.9668008532142,1081,2560,5128,5840,-1.26368788699356,0.196633860916175,1088,2560,4928,5684,1078,2454,5020,5792,1101,2686,5176,5912,1084,2396,4916,5680,1091,2658,4904,5580,1096,2576,5052,5812,1076,2430,4936,5816,1089,2318,4760,5488,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.963856672416,-16.9667562306128,1101,2686,5176,5912,-1.19036646441721,0.19764180731377,1091,2658,4904,5580,1096,2576,5052,5812,1105,2756,5208,5892,1081,2560,5128,5840,1097,2722,5056,5792,1100,2678,5028,5792,1088,2560,4928,5684,1078,2454,5020,5792,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9639460344168,-16.9667116070159,1105,2756,5208,5892,-1.17671416327544,0.189957219187366,1097,2722,5056,5792,1100,2678,5028,5792,1115,2818,5180,5908,1101,2686,5176,5912,1103,2738,5368,6024,1122,2740,5024,5720,1091,2658,4904,5580,1096,2576,5052,5812,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9639522729577,-16.9673507538549,1097,2722,5056,5792,-1.11806162769312,0.188224022057449,1096,2534,4780,5512,1105,2756,5208,5892,1103,2738,5368,6024,1091,2658,4904,5580,1105,2506,4992,5792,1115,2818,5180,5908,1089,2474,4696,5364,1101,2686,5176,5912,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9640416350234,-16.9673061362872,1103,2738,5368,6024,-0.910063463755636,0.196233866220284,1105,2506,4992,5792,1115,2818,5180,5908,1106,2760,5292,6016,1097,2722,5056,5792,1100,2474,4872,5604,1131,2982,5224,6016,1096,2534,4780,5512,1105,2756,5208,5892,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9641309970839,-16.9672615177239,1106,2760,5292,6016,-0.673699638300394,0.179144582294185,1100,2474,4872,5604,1131,2982,5224,6016,1110,2636,5204,5920,1103,2738,5368,6024,1094,2412,4844,5528,1136,2950,5420,6088,1105,2506,4992,5792,1115,2818,5180,5908,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.964220359139,-16.9672168981651,1110,2636,5204,5920,-0.639036627824429,0.182075546619532,1094,2412,4844,5528,1136,2950,5420,6088,1108,2510,5016,5752,1106,2760,5292,6016,1090,2286,4756,5516,1130,2850,5240,5940,1100,2474,4872,5604,1131,2982,5224,6016,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9642265969037,-16.9678560670745,1094,2412,4844,5528,-0.687493855736784,0.196723200239071,1079,2194,4540,5356,1110,2636,5204,5920,1090,2286,4756,5516,1100,2474,4872,5604,1080,2118,4588,5424,1108,2510,5016,5752,1092,2268,4560,5384,1106,2760,5292,6016,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9643159590239,-16.9678114535454,1090,2286,4756,5516,-0.722686143307394,0.194193284850178,1080,2118,4588,5424,1108,2510,5016,5752,1076,2114,4488,5288,1094,2412,4844,5528,1074,2023,4440,5276,1094,2334,4772,5508,1079,2194,4540,5356,1110,2636,5204,5920,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9644053211387,-16.9677668390208,1076,2114,4488,5288,-0.917595456990198,0.201080322045854,1074,2023,4440,5276,1094,2334,4772,5508,1067,2040,4340,5100,1090,2286,4756,5516,1063,1956,4344,5060,1069,2210,4500,5248,1080,2118,4588,5424,1108,2510,5016,5752,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9644946832482,-16.9677222235007,1067,2040,4340,5100,-1.1273295840214,0.205282232401918,1063,1956,4344,5060,1069,2210,4500,5248,1060,1972,4236,5024,1076,2114,4488,5288,1068,1926,4260,5124,1047,2058,4272,5036,1074,2023,4440,5276,1094,2334,4772,5508,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9645009202367,-16.9683614144819,1063,1956,4344,5060,-1.2370573331686,0.198079563388909,1075,1894,4184,4940,1067,2040,4340,5100,1068,1926,4260,5124,1074,2023,4440,5276,1078,1872,4212,4960,1060,1972,4236,5024,1080,1950,4220,5112,1076,2114,4488,5288,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9645902824111,-16.9683168049922,1068,1926,4260,5124,-1.3216928164019,0.188168043610142,1078,1872,4212,4960,1060,1972,4236,5024,1066,1913,4074,4796,1063,1956,4344,5060,1078,1888,4140,4868,1065,1927,4096,4736,1075,1894,4184,4940,1067,2040,4340,5100,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9646796445803,-16.968272194507,1066,1913,4074,4796,-1.41127707144101,0.19843974997829,1078,1888,4140,4868,1065,1927,4096,4736,1065,1950,4280,5084,1068,1926,4260,5124,1074,1954,4300,5144,1067,1968,4256,4948,1078,1872,4212,4960,1060,1972,4236,5024,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9647690067442,-16.9682275830264,1065,1950,4280,5084,-1.4014604000603,0.20707723122278,1074,1954,4300,5144,1067,1968,4256,4948,1079,2084,4480,5212,1066,1913,4074,4796,1083,2064,4400,5180,1072,2090,4432,5140,1078,1888,4140,4868,1065,1927,4096,4736,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9647752429563,-16.9688667960808,1074,1954,4300,5144,-1.38681760363422,0.198144223584364,1074,1954,4300,5144,1065,1950,4280,5084,1083,2064,4400,5180,1078,1888,4140,4868,1083,2064,4400,5180,1079,2084,4480,5212,1078,1888,4140,4868,1066,1913,4074,4796,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9648646051852,-16.968822190631,1083,2064,4400,5180,-1.31840480087086,0.192010747509147,1083,2064,4400,5180,1079,2084,4480,5212,1080,2234,4484,5096,1074,1954,4300,5144,1080,2234,4484,5096,1082,2232,4384,4928,1074,1954,4300,5144,1065,1950,4280,5084,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9649539674087,-16.9687775841859,1080,2234,4484,5096,-1.17387184844872,0.203353240734464,1080,2234,4484,5096,1082,2232,4384,4928,1094,2396,4636,5184,1083,2064,4400,5180,1094,2396,4636,5184,1082,2422,4532,4940,1083,2064,4400,5180,1079,2084,4480,5212,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9650433296269,-16.9687329767454,1094,2396,4636,5184,-0.960791478990398,0.179115058364698,1094,2396,4636,5184,1082,2422,4532,4940,1105,2566,4708,5196,1080,2234,4484,5096,1105,2566,4708,5196,1085,2738,4828,5264,1080,2234,4484,5096,1082,2232,4384,4928,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9650495650627,-16.9693722118746,1094,2396,4636,5184,-0.881314112276824,0.191318361481976,1088,2366,4768,5528,1094,2396,4636,5184,1105,2566,4708,5196,1080,2234,4484,5096,1108,2546,4928,5612,1105,2566,4708,5196,1079,2196,4648,5320,1080,2234,4484,5096,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9651389273459,-16.9693276104654,1105,2566,4708,5196,-0.793791329516769,0.196464301744905,1108,2546,4928,5612,1105,2566,4708,5196,1129,2874,5008,5612,1094,2396,4636,5184,1123,2766,5236,5872,1129,2874,5008,5612,1088,2366,4768,5528,1094,2396,4636,5184,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9652282896238,-16.969283008061,1129,2874,5008,5612,-0.6951977864226,0.193813847640768,1123,2766,5236,5872,1129,2874,5008,5612,1145,2982,5216,5800,1105,2566,4708,5196,1122,2920,5244,5952,1145,2982,5216,5800,1108,2546,4928,5612,1105,2566,4708,5196,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9653176518964,-16.9692384046613,1145,2982,5216,5800,-0.670310862943019,0.190374196938478,1122,2920,5244,5952,1145,2982,5216,5800,1160,2990,5276,5756,1129,2874,5008,5612,1134,3170,5528,6132,1160,2990,5276,5756,1123,2766,5236,5872,1129,2874,5008,5612,"2021-07-10 16:09:01","2021-07-10 15:59:56"
21,82.1523640102159,-17.3352609614057,3598,5176,6888,7544,-0.474285370514224,0.177964818306347,3580,5436,6932,7464,4336,6192,7420,7776,3732,5588,7224,7632,4050,5720,7076,7688,3352,5356,6880,7572,4124,5952,7064,7656,3778,5916,7244,7684,3954,5836,7372,7460,"2021-07-10 16:09:01","2021-07-10 15:59:56"
21,82.1524534100784,-17.3352194223557,3732,5588,7224,7632,-0.528883486599276,0.223841848011611,3352,5356,6880,7572,4124,5952,7064,7656,4200,5916,7172,7916,3598,5176,6888,7544,3272,5244,6752,7600,3432,5164,6780,7420,3580,5436,6932,7464,4336,6192,7420,7776,"2021-07-10 16:09:01","2021-07-10 15:59:56"
21,82.1525428099363,-17.3351778823564,4200,5916,7172,7916,-0.52516415552711,0.211891090192928,3272,5244,6752,7600,3432,5164,6780,7420,2446,4416,6380,6948,3732,5588,7224,7632,1849,3888,6024,6516,2362,4576,6412,7080,3352,5356,6880,7572,4124,5952,7064,7656,"2021-07-10 16:09:01","2021-07-10 15:59:56"
21,82.1526322097897,-17.3351363414076,2446,4416,6380,6948,-0.507009261080252,0.175857966652232,1849,3888,6024,6516,2362,4576,6412,7080,1998,4088,6312,6876,4200,5916,7172,7916,1996,3958,6140,6812,2050,4376,6372,7000,3272,5244,6752,7600,3432,5164,6780,7420,"2021-07-10 16:09:01","2021-07-10 15:59:56"
21,82.152637881797,-17.3357910376419,1849,3888,6024,6516,-0.516335267457042,0.185679422030861,1692,3864,6020,6580,2446,4416,6380,6948,1996,3958,6140,6812,3272,5244,6752,7600,1702,3994,6092,6788,1998,4088,6312,6876,2248,4480,6548,6944,4200,5916,7172,7916,"2021-07-10 16:09:01","2021-07-10 15:59:56"
21,82.1527272817112,-17.3357495031244,1996,3958,6140,6812,-0.544560539728541,0.193274178483465,1702,3994,6092,6788,1998,4088,6312,6876,1843,3866,6264,6604,1849,3888,6024,6516,1668,3866,6020,6548,1948,4176,6128,6952,1692,3864,6020,6580,2446,4416,6380,6948,"2021-07-10 16:09:01","2021-07-10 15:59:56"
21,82.152816681621,-17.3357079676575,1843,3866,6264,6604,-0.50542342084788,0.205488068296698,1668,3866,6020,6548,1948,4176,6128,6952,1830,4022,6116,6780,1996,3958,6140,6812,2184,4292,6312,6816,1659,3896,6008,6684,1702,3994,6092,6788,1998,4088,6312,6876,"2021-07-10 16:09:01","2021-07-10 15:59:56"
21,82.1529060815262,-17.3356664312414,1830,4022,6116,6780,-0.50581939485515,0.212680697645043,2184,4292,6312,6816,1659,3896,6008,6684,3658,5476,7356,7596,1843,3866,6264,6604,4336,6104,7304,7592,2880,4996,6820,7432,1668,3866,6020,6548,1948,4176,6128,6952,"2021-07-10 16:09:01","2021-07-10 15:59:56"
21,82.1529117527178,-17.3363211505673,2184,4292,6312,6816,-0.48329485291807,0.212760076585676,2798,4752,6628,7044,1830,4022,6116,6780,4336,6104,7304,7592,1668,3866,6020,6548,4904,6636,7656,7864,3658,5476,7356,7596,1490,3742,5964,6576,1843,3866,6264,6604,"2021-07-10 16:09:01","2021-07-10 15:59:56"
22,82.1559608188938,-17.33648416682,3092,5128,6856,7148,-0.48891452550741,0.194228302858873,2280,4380,6352,6908,4724,6548,7508,8088,2736,4776,6644,7128,2946,4876,6724,7164,2846,4780,6624,7216,3832,5528,6996,7496,2784,4396,6180,6916,4708,6400,7544,8120,"2021-07-10 16:09:01","2021-07-10 15:59:56"
22,82.1560502188631,-17.3364426223369,2736,4776,6644,7128,-0.501697460838542,0.189803300454849,2846,4780,6624,7216,3832,5528,6996,7496,2338,4780,6524,7216,3092,5128,6856,7148,2862,4828,6860,7248,2598,4736,6368,7080,2280,4380,6352,6908,4724,6548,7508,8088,"2021-07-10 16:09:01","2021-07-10 15:59:56"
22,82.156139618828,-17.3364010769038,2338,4780,6524,7216,-0.48335584304717,0.179326834686852,2862,4828,6860,7248,2598,4736,6368,7080,2334,4552,6700,7000,2736,4776,6644,7128,2530,4628,6516,6952,2120,4500,6456,7060,2846,4780,6624,7216,3832,5528,6996,7496,"2021-07-10 16:09:01","2021-07-10 15:59:56"
22,82.1562290187882,-17.3363595305209,2334,4552,6700,7000,-0.521963637151228,0.186709196142839,2530,4628,6516,6952,2120,4500,6456,7060,2820,4896,6744,7308,2338,4780,6524,7216,2066,4768,6392,7000,2532,4740,6928,7248,2862,4828,6860,7248,2598,4736,6368,7080,"2021-07-10 16:09:01","2021-07-10 15:59:56"
22,82.1562346889527,-17.337014525949,2530,4628,6516,6952,-0.49183602655606,0.175743495673419,2342,4732,6572,7188,2334,4552,6700,7000,2066,4768,6392,7000,2862,4828,6860,7248,2616,4876,6800,7084,2820,4896,6744,7308,3142,5148,6992,7420,2338,4780,6524,7216,"2021-07-10 16:09:01","2021-07-10 15:59:56"
22,82.1563240889739,-17.3369729860035,2066,4768,6392,7000,-0.412320684123004,0.170715731943144,2616,4876,6800,7084,2820,4896,6744,7308,3042,5432,7000,7548,2530,4628,6516,6952,3588,5476,7100,7380,3766,5684,7128,7808,2342,4732,6572,7188,2334,4552,6700,7000,"2021-07-10 16:09:01","2021-07-10 15:59:56"
22,82.1564134889905,-17.3369314451081,3042,5432,7000,7548,-0.41393708221403,0.184976401220418,3588,5476,7100,7380,3766,5684,7128,7808,4124,5832,7112,7484,2066,4768,6392,7000,4824,6244,7336,7656,3492,5380,7036,7496,2616,4876,6800,7084,2820,4896,6744,7308,"2021-07-10 16:09:01","2021-07-10 15:59:56"
29,82.1963489884506,-17.4158470716993,4592,6332,7540,7976,-0.590456097562041,0.222589742445417,3370,5636,7080,7740,4908,6464,7616,7928,3800,5984,7320,7608,4664,6312,7660,7872,2838,4616,6540,7036,4584,6348,7364,7592,3740,5364,6892,7424,4816,6504,7816,7972,"2021-07-10 16:09:01","2021-07-10 15:59:56"
29,82.1963545362685,-17.4165054709825,3370,5636,7080,7740,-0.616040100931988,0.223893205962333,3834,6072,7512,8132,4592,6332,7540,7976,2838,4616,6540,7036,3740,5364,6892,7424,2920,4508,6468,6960,3800,5984,7320,7608,3522,4996,6856,7608,4664,6312,7660,7872,"2021-07-10 16:09:01","2021-07-10 15:59:56"
29,82.1964439439731,-17.4164646197739,2838,4616,6540,7036,-0.612831394467382,0.225820671950192,2920,4508,6468,6960,3800,5984,7320,7608,1773,3636,5608,6180,3370,5636,7080,7740,1399,3340,5376,5916,2520,4256,6096,6540,3834,6072,7512,8132,4592,6332,7540,7976,"2021-07-10 16:09:01","2021-07-10 15:59:56"
29,82.1965333516733,-17.4164237676264,1773,3636,5608,6180,-0.577805254760177,0.219237884941446,1399,3340,5376,5916,2520,4256,6096,6540,1436,3278,5604,6156,2838,4616,6540,7036,1352,3206,5452,5992,1644,3524,5740,6324,2920,4508,6468,6960,3800,5984,7320,7608,"2021-07-10 16:09:01","2021-07-10 15:59:56"
29,82.1966227593692,-17.41638291454,1436,3278,5604,6156,-0.575644752065298,0.21300877083823,1352,3206,5452,5992,1644,3524,5740,6324,1539,3242,5732,6228,1773,3636,5608,6180,1428,3214,5520,6156,2164,4112,6376,6768,1399,3340,5376,5916,2520,4256,6096,6540,"2021-07-10 16:09:01","2021-07-10 15:59:56"
29,82.1966283063622,-17.4170413371619,1352,3206,5452,5992,-0.564470299147036,0.21164984584021,1604,3420,5636,6312,1436,3278,5604,6156,1428,3214,5520,6156,1399,3340,5376,5916,1454,3338,5560,6088,1539,3242,5732,6228,2054,3954,5780,6488,1773,3636,5608,6180,"2021-07-10 16:09:01","2021-07-10 15:59:56"
29,82.1967177141181,-17.4170004906035,1428,3214,5520,6156,-0.626260699700713,0.207332755473259,1454,3338,5560,6088,1539,3242,5732,6228,1478,3068,5464,5952,1352,3206,5452,5992,1382,3114,5312,5740,1554,3446,5828,6472,1604,3420,5636,6312,1436,3278,5604,6156,"2021-07-10 16:09:01","2021-07-10 15:59:56"
29,82.1968071218695,-17.4169596431062,1478,3068,5464,5952,-0.684352223492425,0.213131636931799,1382,3114,5312,5740,1554,3446,5828,6472,2266,3810,6092,6756,1428,3214,5520,6156,2088,4076,6224,6796,2106,3996,6448,6892,1454,3338,5560,6088,1539,3242,5732,6228,"2021-07-10 16:09:01","2021-07-10 15:59:56"
29,82.1968965296165,-17.41691879467,2266,3810,6092,6756,-0.645952353815738,0.213943905359421,2088,4076,6224,6796,2106,3996,6448,6892,4062,6224,7476,8096,1478,3068,5464,5952,4144,6136,7916,8192,3966,5820,7424,7748,1382,3114,5312,5740,1554,3446,5828,6472,"2021-07-10 16:09:01","2021-07-10 15:59:56"
29,82.1969020757847,-17.4175772406323,2088,4076,6224,6796,-0.549901792321674,0.229105956654341,1758,3700,5924,6352,2266,3810,6092,6756,4144,6136,7916,8192,1382,3114,5312,5740,3490,5488,7216,7632,4062,6224,7476,8096,1696,3784,5836,6548,1478,3068,5464,5952,"2021-07-10 16:09:01","2021-07-10 15:59:56"
29,82.1969914835917,-17.4175363987247,4144,6136,7916,8192,-0.495768244419929,0.227143797429615,3490,5488,7216,7632,4062,6224,7476,8096,4804,6796,7904,8264,2088,4076,6224,6796,5124,7036,8044,8432,4476,6248,7532,7748,1758,3700,5924,6352,2266,3810,6092,6756,"2021-07-10 16:09:01","2021-07-10 15:59:56"
